,agency_name,agency_status,agency_address,agency_latitude,agency_longitude
13673,Arnold Insurance,OPERATIONAL,"3734 West 3rd Street, Hilliard",30.692514,-81.918165
13692,Yackel Kevin S,OPERATIONAL,"202 Arnow Drive, St. Marys",30.7527413,-81.5878956
13730,Cotton States Insurance,OPERATIONAL,"200 West Academy Street, Gainesville",34.2999822,-83.82936200000002
13787,The Greater Mount Olive Church,OPERATIONAL,Waycross,31.1482724,-82.4419092
13901,Blue Cross & Blue Shield of GA,OPERATIONAL,"540 Riverview Road, Athens",33.92790129999999,-83.39738220000001
13920,Summit Life Group,OPERATIONAL,"745 Kings Road, Athens",33.931096,-83.45070369999999
13977,Georgia Farm Bureau,OPERATIONAL,"355 Geneva Road, Buena Vista",32.3287915,-84.5264172
14072,Georgia Farm Bureau,OPERATIONAL,"501 South Scott Street, Bainbridge",30.9018816,-84.5676055
14091,Todd Martin - State Farm Insurance Agent,OPERATIONAL,"1509 East Shotwell Street D, Bainbridge",30.90426879999999,-84.55215559999999
14118,Janice Roberts - State Farm Insurance Agent,OPERATIONAL,"1062 Gray Highway, Macon",32.9061168,-83.5906636
14125,Greg Bazemore - State Farm Insurance Agent,OPERATIONAL,"153 Macon Road, Gordon",32.8814856,-83.3341982
14128,SunTrust,OPERATIONAL,"1104 Gray Highway, Macon",32.8559006,-83.6179653
14148,Dale Nifong - State Farm Insurance Agent,OPERATIONAL,"103 Darsa Drive, Dublin",32.5443728,-82.9404977
14242,John Garrett - State Farm Insurance Agent,OPERATIONAL,"9116 Doctor Martin Luther King Junior Avenue, Covington",33.593025,-83.834473
14262,"The Bunn Agency, LLC",OPERATIONAL,"12 East Main Street, Forsyth",33.034377,-83.938062
14319,NATIONWIDE INSURANCE: Steve Allen Martin,OPERATIONAL,"207 South Grant Street, Fitzgerald",31.7132524,-83.25307839999999
14339,Complete Insurance LLC,OPERATIONAL,"2323 West Main Street #104, Dothan",31.2279,-85.4230367
14350,Alfa Insurance,OPERATIONAL,"103 Blissett Drive STE 1, Dothan",31.1920596,-85.38135299999999
14351,Germaine Johnson: Allstate Insurance,OPERATIONAL,"1034 Ross Clark Circle Ste 3, Dothan",31.220041,-85.361499
14352,Wint Smith - State Farm Insurance Agent,OPERATIONAL,"2191 East Main Street #2, Dothan",31.21435,-85.35869799999999
14353,Keith Williams - State Farm Insurance Agent,OPERATIONAL,"4646 U.S. 90, Marianna",30.77199499999999,-85.208001
14354,Allstate Insurance: Don Harrison,OPERATIONAL,"1560 Hartford Highway, Dothan",31.212083,-85.417953
14355,Acceptance Insurance,OPERATIONAL,"416 North Oates Street #2, Dothan",31.2280712,-85.39371600000001
14356,State Farm Insurance,OPERATIONAL,"4646 U.S. 90, Marianna",30.7708689,-85.2079571
14357,WoodmenLife,OPERATIONAL,"4374 Lafayette Street, Marianna",30.7754597,-85.23157710000001
14376,I GO Insurance,OPERATIONAL,"2306 Montgomery Highway #3, Dothan",31.2422133,-85.4163163
14414,Northwestern Mutual,OPERATIONAL,"3440 Preston Ridge Road #325, Alpharetta",34.07229139999999,-84.2633223
14433,Aflac,OPERATIONAL,"5540 Laurel Oak Drive, Cumming",34.089564,-84.1585789
14528,Core Management Resources,OPERATIONAL,"515 Mulberry Street, Macon",32.8374727,-83.6264875
14547,Wilkinson & Associates,OPERATIONAL,"2733 Sheraton Drive # 120, Macon",32.8776548,-83.66390860000001
14582,Carter & Associates,OPERATIONAL,"3951 Snapfinger Parkway, Decatur",33.7143676,-84.2303031
14585,Higginbotham & Associates Insurance,OPERATIONAL,"155 Eagles Walk STE B, Stockbridge",33.5121592,-84.2295266
14604,Cotton States Insurance,OPERATIONAL,"297 Country Club Drive, Stockbridge",33.5079349,-84.2209163
14640,Cotton States Insurance,OPERATIONAL,"2675 Breckinridge Plaza # 120, Duluth",33.96059109999999,-84.09938439999999
14661,Ford Investment Consulting,OPERATIONAL,"6340 Sugarloaf Parkway, Duluth",33.990249,-84.0906421
14687,Penny Galbreath - Aflac Insurance Agent,OPERATIONAL,"485 Harper Street, Jesup",31.59050149999999,-81.8834238
14688,Boyds Insurance Service,OPERATIONAL,"153 West Walnut Street, Jesup",31.60668129999999,-81.8826772
14689,Jesup Insurance Agency,OPERATIONAL,"161 East Cherry Street, Jesup",31.6041857,-81.8813761
14690,Bush Insurance,OPERATIONAL,"212 South 1st Street #5, Jesup",31.6060467,-81.8870456
14691,Jesup Insurance Agency,OPERATIONAL,"204 West Cherry Street, Jesup",31.6065835,-81.8843424
14692,Joseph Griffis - Prudential Financial,OPERATIONAL,"212 South Brunswick Street, Jesup",31.6027283,-81.882589
14693,BB&T Insurance Services,OPERATIONAL,"818 South 1st Street, Jesup",31.6028872,-81.8971593
14718,Wayne County Farm Bureau,OPERATIONAL,"1322 West Orange Street, Jesup",31.6157978,-81.90001509999999
14812,Northwestern Mutual - Aubrey E Vaughn,OPERATIONAL,"3438 Peachtree Road #1200, Atlanta",33.8527529,-84.36404429999999
14863,Raymond King - Aflac Insurance Agent,OPERATIONAL,"30 Deer Run Drive, Ellerslie",32.6266154,-84.7853008
14864,Mutual of Omaha Allen Perteet,OPERATIONAL,"212 West Main Street, Manchester",32.8528794,-84.6153752
14865,Lynne Hudgins Schorr - Aflac Insurance Agent,OPERATIONAL,"8008 Garrett Creek Court, Midland",32.56079400000001,-84.82227
14866,Frank R Griffin Jr (chip) - Aflac Insurance Agent,OPERATIONAL,"8601 Garrett Road, Midland",32.573828,-84.827528
14870,Travis Greene - State Farm Insurance Agent,OPERATIONAL,"4905 Warm Springs Road, Columbus",32.529387,-84.9115039
14889,McKibben Insurance,OPERATIONAL,"3740 Macon Road C, Columbus",32.4899047,-84.93008669999999
14983,The Ellis Agency Inc: Allstate Insurance,OPERATIONAL,"1601 Monte Sano Avenue, Augusta",33.4682307,-82.028759
14984,Primerica,OPERATIONAL,"3603 Hiers Boulevard, Hephzibah",33.3870991,-82.09798719999999
15003,Health Net,OPERATIONAL,"3121 Peach Orchard Road, Augusta",33.41125,-82.027387
15023,Phenix Supply Co,OPERATIONAL,"11705 Industry Drive, Jacksonville",30.449305,-81.62589400000002
15024,Acceptance Insurance,OPERATIONAL,"3000 Dunn Avenue Suite 68A, Jacksonville",30.43761869999999,-81.7005653
15025,Robert W Tison & Associates,OPERATIONAL,"12341 Yellow Bluff Road # 2, Jacksonville",30.45941389999999,-81.5783242
15029,"Morrow Insurance Group, Inc.",OPERATIONAL,"1896 South 14th Street # 5, Fernandina Beach",30.6427971,-81.4548958
15030,Amelia Insurance,OPERATIONAL,"2384 Sadler Road, Fernandina Beach",30.63881809999999,-81.4403021
15032,Amelia Underwriters,OPERATIONAL,"117 Centre Street, Fernandina Beach",30.671471,-81.46400899999999
15033,A1A Wealth Management Inc,OPERATIONAL,"1010 Atlantic Avenue, Fernandina Beach",30.670387,-81.4566601
15034,8 Flags Insurance Agency,OPERATIONAL,"1411 South 14th Street STE M, Fernandina Beach",30.6520045,-81.4547401
15035,Financial Strategies of Amelia,OPERATIONAL,"1979, 2338 South 8th Street, Fernandina Beach",30.6351306,-81.4590783
15038,Primerica,OPERATIONAL,"1905 Point Peter Road #121, St. Marys",30.7686783,-81.5478017
15040,Ameriway Insurance Company,OPERATIONAL,"1963 South 8th Street, Fernandina Beach",30.640278,-81.458918
15041,Financial Advisor Search Resources,OPERATIONAL,"1643 Plantation Oaks Lane, Fernandina Beach",30.59037059999999,-81.4540983
15060,Allstate Personal Financial Representative: Fontaine Boutwell,OPERATIONAL,"3450 Dunn Avenue #104, Jacksonville",30.438311,-81.703904
15098,Abstract Group Inc,OPERATIONAL,"4290 Bells Ferry Road Suite 106, Kennesaw",34.0552431,-84.55363799999999
15153,Farmers Insurance - Garland Moon,OPERATIONAL,"111 East Gaines Street, Dublin",32.5416458,-82.9041872
15231,"Starr Mathews Agency, Inc.",OPERATIONAL,"114 West Cuyler Street, Dalton",34.7699678,-84.96855450000001
15262,Phil Henderson Insurance Inc,OPERATIONAL,"1805 Broad Avenue # D, Lanett",32.85331249999999,-85.190433
15263,Tri County Insurance,OPERATIONAL,"360 Fob James Drive, Valley",32.8176876,-85.19721690000002
15264,Houze & Associates,OPERATIONAL,"308 Church Street, LaGrange",33.0431145,-85.031533
15265,Michelle Cornett: Allstate Insurance,OPERATIONAL,"101 New Franklin Road, LaGrange",33.04394749999999,-85.0306499
15266,Georgia Senior Benefits,OPERATIONAL,"Post Office Box 115, LaGrange",33.0362218,-85.0322444
15267,Ace-Williams Auto Insurance,OPERATIONAL,"121 Mooty Bridge Road, LaGrange",33.0525007,-85.0301769
15268,Budget Auto Insurance,OPERATIONAL,"114 Hill Street Ste B, LaGrange",33.0411166,-85.02576180000001
15269,Diverse Insurance,OPERATIONAL,"36 Lafayette Parkway, LaGrange",33.0387116,-85.0302552
15383,Frontier Adjusters Inc,OPERATIONAL,"2113 White Oak Drive, Valdosta",30.8535,-83.30369999999999
15402,PARAMOUNT BENEFITS GROUP,OPERATIONAL,"119 North Patterson Street, Valdosta",30.8313028,-83.27897
15440,Alfa Insurance,OPERATIONAL,"100 North Patterson Street unit unit b, Valdosta",30.8306084,-83.27951530000001
15459,Odiorne Insurance,OPERATIONAL,"498 East Base Street suite b, Madison",30.46895369999999,-83.4082756
15611,Wilson Insurance Agency,OPERATIONAL,"2218 Palmyra Road, Albany",31.6084102,-84.17321799999999
15668,Albany Insurance Mart,OPERATIONAL,"813 N Slappey Blvd &, West 2nd Avenue, Albany",31.5889479,-84.1765738
15687,Lawrence Brown Insurance Agency,OPERATIONAL,"2537 Lafayette Plaza Drive b, Albany",31.61194299999999,-84.222247
15725,Gary Kincaid Insurance,OPERATIONAL,"1009 Central Avenue, Tifton",31.4625076,-83.5072423
15839,Phil Kinney Agency,OPERATIONAL,"1031 Park Drive Suite 3, Watkinsville",33.8733232,-83.43773329999999
15997,Bill West - State Farm Insurance Agent,OPERATIONAL,"128 North Main Street, McCormick",33.9133196,-82.2947792
16000,Hugh C Brown Insurance,OPERATIONAL,"West Augusta Street, McCormick",33.9117433,-82.2934476
16004,Doug Newman - State Farm Insurance Agent,OPERATIONAL,"228 North Peachtree Street, Lincolnton",33.79574900000001,-82.47746889999999
16006,BB&T Insurance Services,OPERATIONAL,"117 South Pine Street, McCormick",33.91271379999999,-82.2931091
16009,McCormick Insurance Agency,OPERATIONAL,"2517 U.S. 378, McCormick",33.9202283,-82.25675830000002
16010,Ruta Oldham - COUNTRY Financial representative,OPERATIONAL,"4357 Washington Road Ste C, Evans",33.5417178,-82.1320914
16029,Satcher Insurance Services,OPERATIONAL,"4210 Columbia Road Building 1A, Martinez",33.5061471,-82.1171766
16067,Ticor Title Insurance,OPERATIONAL,"5775 Peachtree Dunwoody Road, Sandy Springs",33.9116643,-84.35049210000001
16086,Markel Corporation,OPERATIONAL,"1 Glenlake Parkway Northeast # 1200, Atlanta",33.9343619,-84.35933589999999
16124,Bryan Sasser - State Farm Insurance Agent,OPERATIONAL,"167 North Main Street, Jonesboro",33.5251966,-84.3547178
16143,"Insphere Insurance Solutions, Inc",OPERATIONAL,"7490 Wilkerson Road, Stockbridge",33.5859233,-84.246113
16237,"myhealthquote, inc.",OPERATIONAL,"7 Tapestry Lane, Newnan",33.3658063,-84.74144299999999
16238,New York Life,OPERATIONAL,"55 Perry Street, Newnan",33.3768691,-84.7978394
16257,Jess Shirley Insurance,OPERATIONAL,"36 South Court Square floor 2, Newnan",33.3742293,-84.7999216
16294,Farm Bureau Insurance,OPERATIONAL,"201 Oak Avenue, Jasper",35.0756282,-85.6269655
16352,Ricketson Insurance & Realty,OPERATIONAL,"208 North Main Street, Wrens",33.2097936,-82.3867934
16371,Georgia Farm Bureau,OPERATIONAL,"506 West Church Street, Sandersville",32.9820536,-82.81874300000001
16466,Direct Auto Insurance,OPERATIONAL,"10747 Ford Avenue, Richmond Hill",31.93938249999999,-81.3036096
16485,Parker Insurance & Realty Co: Lamb Jimmie Ann,OPERATIONAL,"265 South Macon Street, Jesup",31.6044843,-81.8859014
16542,Howard Hardaway - State Farm Insurance Agent,OPERATIONAL,"6055 Hwy 124 W, Unit 106, Hoschton",34.1066397,-83.70355649999999
16628,Direct Auto Insurance,OPERATIONAL,"3907 Victory Drive, Columbus",32.4118269,-84.94098149999999
16629,"Southern Harvest Insurance Agency, Inc.",OPERATIONAL,"2164 Fort Benning Road, Columbus",32.4145509,-84.9415885
16631,A-1 Auto Insurance,OPERATIONAL,"3603 Victory Drive, Columbus",32.4204889,-84.9452278
16633,Walker Enterprises Insurance,OPERATIONAL,"3728 Caspian Drive, Columbus",32.4391217,-84.9303103
16636,The Dan Menefee Insurance Agency,OPERATIONAL,"132 North Oakley Drive #6, Columbus",32.4480417,-84.9287908
16656,Beaty Insurance Co,OPERATIONAL,"121 Brookwood Drive, Eufaula",31.9117162,-85.1379418
16690,TCIS Complete Insurance Source,OPERATIONAL,"155 Marquis Drive, Fayetteville",33.45118850000001,-84.4812286
16713,Farmers Insurance - Craig Cheever,OPERATIONAL,"3 1/2 Jackson Street Ste A, Newnan",33.37540589999999,-84.80015929999999
16740,Cigna,OPERATIONAL,"5081 Georgia 114, Lyerly",34.4168896,-85.3922509
16742,Check Into Cash Title Pawn,OPERATIONAL,"11109-11111, Commerce Street, Summerville",34.4931126,-85.337705
16746,Pat Dunne Jr - State Farm Insurance Agent,OPERATIONAL,"312 Grand Avenue Southwest, Fort Payne",34.4395576,-85.7255476
16751,Alex Hartline Benefits,OPERATIONAL,"3616 Alabama Avenue Northwest, Fort Payne",34.4793636,-85.6917337
16770,"Susan Cooper, Long Term Care Insurance",OPERATIONAL,"19 Pine Valley Road, Rome",34.2430132,-85.202804
16827,Georgia Farm Bureau,OPERATIONAL,"101 Memorial Drive, Reidsville",32.08079230000001,-82.1104103
16857,BB&T Insurance Services,OPERATIONAL,"114 Ocoee Street, Copperhill",34.98905879999999,-84.3713562
16864,Southern Insurance Group - Veve Rendall,OPERATIONAL,"136 Posey Place, Murphy",35.00456,-84.081769
16884,Eric Evans - State Farm Insurance Agent,OPERATIONAL,"2431 Spring Creek Boulevard NE, Cleveland",35.177865,-84.8549266
16922,Prudential| William Lewis | Life Insurance & Annuities,OPERATIONAL,"3343 Peachtree Road Northeast #700, Atlanta",33.8470227,-84.3666854
16979,The MT Insurance Agency,OPERATIONAL,"505 East Railroad Street, Jeffersonville",32.6709909,-83.3269368
17055,Alfa Insurance - Hall Harden Agency,OPERATIONAL,"2257 Heath Road Ste A1, Macon",32.8333363,-83.74564319999999
17169,Tim Hutcheson - State Farm Insurance Agent,OPERATIONAL,"149 South Cherokee Road, Social Circle",33.6556625,-83.7193179
17207,Brookridge Benefits LLC,OPERATIONAL,"1205 Brooklet South Drive, Brooklet",32.33585479999999,-81.6966034
17226,Diversified Insurance Services: Blackburn Robert K,OPERATIONAL,"304 South Walnut Street # S, Statesboro",32.4409389,-81.78523849999999
17253,Rick Knight - State Farm Insurance Agent,OPERATIONAL,"409 Copeland Lane, Hamilton",32.7567213,-84.8753627
17255,"Spears Insurance Services, LLC",OPERATIONAL,"747 Gardens View Drive, Chipley Village, Pine Mountain",32.852954,-84.8463218
17256,Adams Insurance Services,OPERATIONAL,"1325 U.S. 19 N, Thomaston",32.9296006,-84.3343196
17260,Georgia Farm Bureau,OPERATIONAL,"11788 U.S. 27, Hamilton",32.75128879999999,-84.8701535
17263,Principal Financial Group,OPERATIONAL,"19470 Georgia 85, Gay",33.1024155,-84.5821332
17264,"Elite Life Solutions, LLC",OPERATIONAL,"221 Calumet Center Road, LaGrange",33.0366933,-85.0106847
17283,La Colombiana,OPERATIONAL,"306 Cherry Street B, LaGrange",33.032276,-85.0347522
17317,Reed Financial Group,OPERATIONAL,"2795 Main Street West building 23, Snellville",33.85592,-84.030677
17319,Allstate Insurance Agent: Dale Gainey,OPERATIONAL,"2795 Main Street West #18b, Snellville",33.8562855,-84.0309199
17320,Tony Logue: Allstate Insurance,OPERATIONAL,"2008 Eastview Parkway Northeast Ste 500, Conyers",33.6716801,-83.9804712
17321,Heritage Agency,OPERATIONAL,"6141 Newton Drive Northeast, Covington",33.600027,-83.8419289
17340,Allstate Personal Financial Representative: Kenneth Epperson,OPERATIONAL,"1135 Church Street, Covington",33.5958962,-83.8590924
17420,Kevin Barry - State Farm Insurance Agent,OPERATIONAL,"3520 U.S. 41 #1005, Byron",32.624017,-83.708523
17430,Mc Neal Insurance,OPERATIONAL,"104 Georgia 49, Byron",32.651148,-83.75806759999999
17432,Nationwide Insurance: Craig Smith Johnson,OPERATIONAL,"1259 Russell Parkway, Warner Robins",32.5936067,-83.6502987
17435,Farmers Insurance - Jeffrey Patterson,OPERATIONAL,"1209B Sunset Avenue, Perry",32.4634882,-83.7289363
17454,Farmers Insurance - Dale Melton,OPERATIONAL,"133A Carl Vinson Parkway, Warner Robins",32.59578,-83.6656859
17547,Cole Hixon Insurance,OPERATIONAL,"2023 Hog Mountain Road, Watkinsville",33.8748445,-83.4389647
17568,Cissy Harrison Financial,OPERATIONAL,"485 Huntington Road # 203, Athens",33.9474348,-83.4659152
17625,Northwestern Mutual Financial,OPERATIONAL,"1075 Baxter Street, Athens",33.9463322,-83.40038729999999
17662,Susan Pickard - Aflac Insurance Agent,OPERATIONAL,"503 Freeman Rd, Barnesville",32.9943972,-84.1582956
17663,BB&T Insurance Services,OPERATIONAL,"201 West Taylor Street, Griffin",33.247528,-84.2661921
17682,BB&T Insurance Services,OPERATIONAL,"101 North Lee Street, Forsyth",33.0368894,-83.938182
17716,Allstate,OPERATIONAL,"1108 North Broad Street, Cairo",30.8884625,-84.2077908
17767,Farmers Insurance - Barry Adams,OPERATIONAL,"111 3rd Street Southeast, Fort Payne",34.4391233,-85.7233761
17768,Billy Kemp: Allstate Insurance,OPERATIONAL,"2612B Gault Avenue North, Fort Payne",34.467498,-85.69937999999999
17769,Met Life,OPERATIONAL,"201 Gault Avenue North, Fort Payne",34.4416918,-85.7218706
17770,Pam Roehl - State Farm Insurance Agent,OPERATIONAL,"10513 Commerce Street, Summerville",34.48655400000001,-85.3444817
17771,Goggans Insurance,OPERATIONAL,"610 Gault Avenue South, Fort Payne",34.4365963,-85.7271001
17772,Alfa Insurance,OPERATIONAL,"315 Gault Avenue South, Fort Payne",34.4386814,-85.7244822
17773,Alfa Insurance,OPERATIONAL,"8502, 501 Greenhill Boulevard Northwest ste 110, Fort Payne",34.4700049,-85.7014785
17774,Legacy Branch Group,OPERATIONAL,"12426 U.S. 27, Summerville",34.5086983,-85.32389979999999
17775,Flegal Insurance Inc,OPERATIONAL,"23 Georgia Avenue, Summerville",34.4788127,-85.3482609
17777,Barragan Evelin,OPERATIONAL,"610 Gault Avenue South, Fort Payne",34.4365593,-85.7270348
17796,Velox® Insurance,OPERATIONAL,"2108 Shorter Avenue Northwest, Rome",34.2713284,-85.2241439
17890,Farm Bureau Insurance: Stacey Herrmann,OPERATIONAL,"720 West 6th Street, Waynesboro",33.0862875,-82.02975119999999
17891,Mcrae Insurance,OPERATIONAL,"307 South Main Street, Swainsboro",32.59295940000001,-82.33034649999999
17910,DEASONS INSURANCE SERVICES LLC,OPERATIONAL,"1114 Liberty Street, Waynesboro",33.099,-82.02172
17945,First Choice Insurance,OPERATIONAL,"310 East Montgomery Cross Road, Savannah",31.9964321,-81.11321439999999
17967,Charles H Weissberger - Aflac Insurance Agent,OPERATIONAL,"1 Oglethorpe Professional Boulevard Ste 202, Savannah",32.0031153,-81.1088761
18062,Allstate: Robert Kent,OPERATIONAL,"1521 North Columbia Street, Milledgeville",33.0965406,-83.24168569999999
18119,IBG Administrators,OPERATIONAL,"202 Gentilly Road, Statesboro",32.4400728,-81.7687749
18169,The Associates Group Inc,OPERATIONAL,"38 Cleveland Street, Locust Grove",33.3501367,-84.112217
18172,Annalethia Williams-wester American Family Insurance,OPERATIONAL,"5040 Bill Gardner Parkway, Locust Grove",33.352945,-84.11617629999999
18174,Noel K Edwards & Associates,OPERATIONAL,"908 Hampton Road, McDonough",33.4339746,-84.1750282
18176,Acceptance Insurance,OPERATIONAL,"456 Industrial Boulevard Ste B, McDonough",33.42005679999999,-84.1688606
18195,Allstate,OPERATIONAL,"140 West County Road, Thomaston",32.9269555,-84.3349787
18290,Georgia Farm Bureau,OPERATIONAL,"10024 Georgia 15, Sparta",33.28468819999999,-82.9761229
18309,Nelson Insurance Agency,OPERATIONAL,"407 Gordon Street, Thomson",33.476739,-82.49830899999999
18366,Allstate Insurance: Warren Belvin,OPERATIONAL,"201 Vineyard Road #11, Griffin",33.2964931,-84.29211389999999
18404,Cincinnati Insurance Co,OPERATIONAL,"3700 Crestwood Parkway Northwest # 440, Duluth",33.9456014,-84.12817129999999
18518,Heritage Insurance Group,OPERATIONAL,Jackson,33.2945649,-83.966032
18537,BB&T Insurance Services,OPERATIONAL,Covington,33.59863839999999,-83.83309120000001
18632,Williams Insurance Agency,OPERATIONAL,"125 Temple Avenue, Newnan",33.3815087,-84.81112519999999
18651,Matrix Insurance: Arnall W Kirby,OPERATIONAL,"25 Greenville Street South, Newnan",33.37287589999999,-84.7999054
18689,Faircloth Insurance Agency,OPERATIONAL,"2700 Ledo Road, Albany",31.6221244,-84.2047924
18746,Dan Combs - State Farm Insurance Agent,OPERATIONAL,"583 Highland Crossing Suite 210, Ellijay",34.6637175,-84.487281
18765,Nick Gardiner - State Farm Insurance Agent,OPERATIONAL,"24 Alicia Lane Suite 1, Dahlonega",34.5243619,-83.9810184
18879,BB&T Insurance Services,OPERATIONAL,"119 South Parrish Avenue, Adel",31.1366173,-83.4219944
18912,Colquitt Insurance Services,OPERATIONAL,"15 5th Street Southeast, Moultrie",31.1795445,-83.7826874
18936,Bernie Hall - COUNTRY Financial representative,OPERATIONAL,"2024 East Pinetree Boulevard Ste A, Thomasville",30.8449512,-83.94684699999999
18974,Norton Mountain Insurance,OPERATIONAL,"855 Washington Street, Clarkesville",34.6086747,-83.5224501
18993,Kenneth Rhodes and Associates Inc: Nationwide Insurance,OPERATIONAL,"60 Bells Plaza Drive #102, Toccoa",34.56348699999999,-83.2910539
19164,Aspen Insurance Group LLC,OPERATIONAL,"401 East 1st Street Unit E, Vidalia",32.2154283,-82.40884419999999
19202,Jamie Bragg - State Farm Insurance Agent,OPERATIONAL,"301 Buchanan Street N, Bremen",33.7238345,-85.14795629999999
19221,Henry Cowart - State Farm Insurance Agent,OPERATIONAL,"215 West Bankhead Highway c, Villa Rica",33.7330165,-84.92226600000001
19250,Direct Auto Insurance,OPERATIONAL,"3408 Georgia 38, Blackshear",31.3015899,-82.246667
19251,"McQuaig Insurance Agency, Inc.",OPERATIONAL,"993 Yeomans Street, Blackshear",31.294698,-82.255141
19255,Stacie Jones - State Farm Insurance Agent,OPERATIONAL,"54 Hatcher Point Road, Waycross",31.20193669999999,-82.3207734
19256,"Jason Conley - COUNTRY Financial in Waycross, GA",OPERATIONAL,"2450 Memorial Drive, Waycross",31.1957053,-82.321861
19259,WoodmenLife,OPERATIONAL,"434 Picric Street, Brunswick",31.2222579,-81.51664629999999
19278,Parker Kaufman Insurance,OPERATIONAL,"513 Gloucester Street, Brunswick",31.149482,-81.4943369
19314,Heard Dyane,OPERATIONAL,"116 South Hutchinson Avenue, Adel",31.13643309999999,-83.42342339999999
19315,The Turner-Stone Agency,OPERATIONAL,"108 South Jefferson Street, Nashville",31.20679569999999,-83.2491589
19373,Deborah L. Burger: Allstate Insurance,OPERATIONAL,"3000 Old Alabama Road Ste 103, Alpharetta",34.0222348,-84.27278299999999
19392,Strategic Comp,OPERATIONAL,"2500 Northwinds Parkway # 350, Alpharetta",34.0602881,-84.2856652
19428,Wally Taylor - State Farm Insurance Agent,OPERATIONAL,"885 Honey Creek Road Southeast, Conyers",33.59532699999999,-84.017078
19429,Tamara Gatson: Allstate Insurance,OPERATIONAL,"1955 Sigman Road Northwest Ste 108, Conyers",33.686661,-84.0482219
19430,"Keith Curry Agency, LLC American Family Insurance",OPERATIONAL,"2375 Wall Street Southeast, Conyers",33.6264321,-83.9783532
19479,State Farm Insurance,OPERATIONAL,"104 East 1st Street, Springfield",32.36847089999999,-81.3114475
19487,BB&T Insurance Services,OPERATIONAL,"100 Mary Street, Springfield",32.3650913,-81.3075118
19544,"Alana Fulmer Agency, Inc American Family Insurance",OPERATIONAL,"255 Georgia 74, Peachtree City",33.4057901,-84.59926039999999
19601,Shugart Sam F,OPERATIONAL,"1704 Gillionville Road, Albany",31.581002,-84.19135399999999
19829,Georgia Farm Bureau,OPERATIONAL,"1618 Whiddon Mill Road, Tifton",31.4652497,-83.5402016
19886,"Moulton & Hardin, Inc. / M&H OneSource",OPERATIONAL,"1394 South Milledge Avenue, Athens",33.9372578,-83.38501110000001
19905,Title Co of Georgia Inc,OPERATIONAL,"1540 Chicks Bridge Road, Social Circle",33.6985381,-83.6799511
19962,Georgia Farm Bur-Mccufie County,OPERATIONAL,"619 Augusta Highway, Thomson",33.4622873,-82.48963719999999
20019,Shellstone Advisory Group,OPERATIONAL,"316 Railroad Street, Twin City",32.5845853,-82.15153889999999
20076,Brooks Insurance,OPERATIONAL,"106 East 2nd Street, Vidalia",32.2160611,-82.4126896
20133,Compliance Solutions,OPERATIONAL,"11770 Haynes Bridge Road, Alpharetta",34.0695037,-84.2951511
20247,AllState Insurance Agency,OPERATIONAL,"826 Peterson Avenue South, Douglas",31.4986677,-82.8507609
20361,Allstate Insurance,OPERATIONAL,United States,31.6031957,-81.90039569999999
20513,Brooks Financial Associates,OPERATIONAL,"121 South College Street, Statesboro",32.445673,-81.786264
20532,South Georgia Gun and Title Pawn,OPERATIONAL,"2823 Northside Drive West, Statesboro",32.4589106,-81.7909409
20570,Haley Roberts - State Farm Insurance Agent,OPERATIONAL,"815 Love Avenue, Tifton",31.4608062,-83.5061489
20626,Timothy Green: Allstate Insurance,OPERATIONAL,"72 Sloan Street, McDonough",33.4463254,-84.1436897
20684,Handling Insurance,OPERATIONAL,"2179 Lawrenceville Highway F, Decatur",33.8104075,-84.2707502
20703,One Beacon Insurance Group,OPERATIONAL,"3555 Koger Boulevard, Duluth",33.9488843,-84.1247023
20760,Northwestern Mutual,OPERATIONAL,"3438 Peachtree Road Northeast, Atlanta",33.852847,-84.36398299999999
20817,Cross Insurance,OPERATIONAL,"1105 10th Avenue #5, Albany",31.599579,-84.17666299999999
20931,Frontier Adjusters Inc,OPERATIONAL,"1517 Fulford Road, Monticello",30.640181,-83.84810999999999
21102,First Commerce Credit Union,OPERATIONAL,"301 South Davis Street, Nashville",31.2054577,-83.25085159999999
21136,Aaa Insurance: Fraizer Shirley,OPERATIONAL,"171 1st Avenue Northeast #330, Cairo",30.8778139,-84.20586829999999
21137,Skinner's Crop Insurance,OPERATIONAL,"65 23rd Street Northeast, Cairo",30.8750516,-84.1810479
21159,Macintyre & Edwards,OPERATIONAL,"411 Smith Avenue, Thomasville",30.8359575,-83.9737389
21197,Aveco of Pooler Insurance,OPERATIONAL,"324 U.S. 80, Pooler",32.1143802,-81.24255869999999
21300,Best Buy Insurance,OPERATIONAL,"3937 Bloomfield Road, Macon",32.8167706,-83.6985914
21301,SunTrust,OPERATIONAL,"3625 Pio Nono Avenue, Macon",32.7977611,-83.6663492
21311,LTC Financial Partners,OPERATIONAL,"220 Lake Placid Drive, Bonaire",32.56034279999999,-83.631343
21330,Jackie Whitley - COUNTRY Financial representative,OPERATIONAL,"349 Margie Drive Ste 130, Warner Robins",32.61067559999999,-83.690559
21595,Melody Godfrey - COUNTRY Financial Agency Manager,OPERATIONAL,"915 South Greer Street, Cordele",31.9591697,-83.7557057
21615,Melody Godfrey - COUNTRY Financial representative,OPERATIONAL,"1301 South Greer Street, Cordele",31.95588849999999,-83.7555812
