,agency_name,agency_status,agency_address,agency_latitude,agency_longitude
739,Russell Harding Insurance,OPERATIONAL,"103 Bacon Street, Irwinton",32.8109833,-83.1734172
740,Robins Federal Insurance Inc,OPERATIONAL,"207 Watson Boulevard, Warner Robins",32.618983,-83.60145
741,DDHT Insurors,OPERATIONAL,"1221 South Houston Lake Road Ste 2, Warner Robins",32.567716,-83.66238899999998
742,Marty Thompson - State Farm Insurance Agent,OPERATIONAL,"8660 South Marcus Street, Wrightsville",32.72923679999999,-82.71940579999998
743,Parker Insurance,OPERATIONAL,"132 East Church Street, Sandersville",32.9812042,-82.81007120000001
744,Hightower & Associates,OPERATIONAL,"701 Hillcrest Parkway, Dublin",32.55067729999999,-82.9242715
745,Mid-Georgia Abstractors Inc,OPERATIONAL,"309 Holly Drive, Dublin",32.5795925,-82.94388119999998
746,Sammons Insurance Inc,OPERATIONAL,"131 South Harris Street, Sandersville",32.98187259999999,-82.81072120000002
747,Woodmen of the World Insurance,OPERATIONAL,"427 South Hospital Road, Sandersville",32.97537459999999,-82.79642559999998
748,BB&T Insurance Services,OPERATIONAL,Metter,32.397118,-82.0601195
749,Brian Machalk - Aflac Insurance Agent,OPERATIONAL,"2042 Paul Cobb Rd, Bartow",32.98483449999999,-82.5316965
750,Yeomans Agency,OPERATIONAL,"606 Mulberry Street #87, Louisville",33.0001578,-82.40883050000001
751,Cotton States Insurance,OPERATIONAL,"103 West Broad Street, Louisville",33.00018419999999,-82.40916870000001
752,John Carter - COUNTRY Financial representative,OPERATIONAL,"106 West Broad Street, Louisville",32.999665500000006,-82.40951109999999
753,United Senior Brokerage,OPERATIONAL,"1135 East Hiawatha Street, Metter",32.392891999999996,-82.0375167
754,Country Financial,OPERATIONAL,"420 Georgia 121, Millen",32.796741600000004,-81.9497246
755,Canady Insurance,OPERATIONAL,"330 North Main Street #1, Swainsboro",32.6001623,-82.33656739999998
756,"Team Insurance Group, Inc.",OPERATIONAL,"728 East Winthrope Avenue, Millen",32.8035586,-81.9377166
757,StateFarm Insurance,OPERATIONAL,"110 East Winthrope Avenue, Millen",32.8034324,-81.94858
758,Holton Glynn,OPERATIONAL,"366 Northside Drive East, Statesboro",32.4436907,-81.7680453
759,Darlene Anthony - State Farm Insurance Agent,OPERATIONAL,"616 West Ogeechee Street, Sylvania",32.74420080000001,-81.6468191
760,Heritage Insurance,OPERATIONAL,"100 East Telephone Street, Sylvania",32.749614,-81.635756
761,Professional Insurance Agency,OPERATIONAL,"509 West Ogeechee Street, Sylvania",32.7468394,-81.6444082
762,Economy Insurance & Tax,OPERATIONAL,"520 Gentilly Road, Statesboro",32.434009,-81.77028899999998
763,Georgia Farm Bureau,OPERATIONAL,"104 Rocky Ford Road, Sylvania",32.7511418,-81.648005
764,Tarkenton Financial,OPERATIONAL,"38 Courtland Street, Statesboro",32.4494626,-81.78203740000001
765,State Farm,OPERATIONAL,"Brampton Avenue, Statesboro",32.4130548,-81.7683717
766,Acceptance Insurance,OPERATIONAL,"1504 Lafayette Parkway, LaGrange",33.041708,-84.98073819999998
767,Hudspeth & Walker Employee Benefits,OPERATIONAL,"6611 Widgeon Drive, Midland",32.5416526,-84.86244529999998
768,Georgia Farm Bureau,OPERATIONAL,"7664 U.S. 19, Zebulon",33.093206699999996,-84.34481790000002
769,Robert Allen - State Farm Insurance Agent,OPERATIONAL,"201 5th Avenue, Manchester",32.8536881,-84.62056489999998
770,"Foresight Financial Services, Inc.",OPERATIONAL,"4374 River Road, Manchester",32.8850936,-84.6043839
771,J Smith Lanier & Co,OPERATIONAL,"314 West Main Street, Manchester",32.8539036,-84.61791090000001
772,Rick Knight - State Farm Insurance Agent,OPERATIONAL,"409 Copeland Lane, Hamilton",32.7567213,-84.8753627
773,Mutual of Omaha Allen Perteet,OPERATIONAL,"212 West Main Street, Manchester",32.8528794,-84.6153752
774,James Garner - Aflac Insurance Agent,OPERATIONAL,"44 Fisheries Street, Warm Springs",32.89224919999999,-84.67392120000001
775,"Spears Insurance Services, LLC",OPERATIONAL,"747 Gardens View Drive, Chipley Village, Pine Mountain",32.852954,-84.8463218
776,Allstate,OPERATIONAL,"140 West County Road, Thomaston",32.9269555,-84.33497870000001
777,Raymond King - Aflac Insurance Agent,OPERATIONAL,"30 Deer Run Drive, Ellerslie",32.6266154,-84.78530079999999
778,Phillip Bell - State Farm Insurance Agent,OPERATIONAL,"943 Thomaston Street, Barnesville",33.03999939999999,-84.16439820000001
779,Georgia Farm Bureau,OPERATIONAL,"622 North Church Street, Thomaston",32.9003045,-84.3283819
780,Alexander Heath & Walker Insurance,OPERATIONAL,"642 Veterans Parkway, Barnesville",33.045067200000005,-84.1697834
781,Insurance Hub,OPERATIONAL,"101 Commerce Place #2, Barnesville",33.0522247,-84.15797909999998
782,Hillery McBroom: Allstate Insurance,OPERATIONAL,"133 Forsyth Street, Barnesville",33.0544197,-84.15385839999998
783,Susan Pickard - Aflac Insurance Agent,OPERATIONAL,"503 Freeman Rd, Barnesville",32.9943972,-84.15829559999999
784,Sac Marketing LLC,OPERATIONAL,Macon,32.88,-83.81999990000001
785,"W. Herndon & Associates, LLC",OPERATIONAL,"445 Breezeview Circle, Macon",32.872647,-83.76785500000001
786,"DIVERSIFIED FINANCIAL ASSOCIATES,LLC",OPERATIONAL,"3329 Northside Drive A, Macon",32.891957,-83.6792895
787,Wilkinson & Associates,OPERATIONAL,"2733 Sheraton Drive # 120, Macon",32.8776548,-83.66390860000001
788,Custard Insurance Adjusters,OPERATIONAL,"2733 Sheraton Drive # 100, Macon",32.8776548,-83.66390860000001
789,NVS Ridgeway Inc,OPERATIONAL,"2162 Ingleside Avenue, Macon",32.8535675,-83.6504953
790,Alan Parker - State Farm Insurance Agent,OPERATIONAL,"4909 Forsyth Road, Macon",32.880594800000004,-83.7244439
791,Acceptance Insurance,OPERATIONAL,"2485 North Columbia Street #111, Milledgeville",33.112563300000005,-83.2558696
792,SunTrust,OPERATIONAL,"2501 North Columbia Street, Milledgeville",33.11341170000001,-83.25803540000001
793,Bobby Brown Insurance Agency,OPERATIONAL,"1531 North Columbia Street, Milledgeville",33.0966991,-83.24200649999999
794,Janice Roberts - State Farm Insurance Agent,OPERATIONAL,"1062 Gray Highway, Macon",32.9061168,-83.5906636
795,SunTrust,OPERATIONAL,"1104 Gray Highway, Macon",32.8559006,-83.6179653
796,Dyer Bill,OPERATIONAL,"452 South Wayne Street, Milledgeville",33.0758864,-83.2252228
797,Woodmen of the World,OPERATIONAL,"1013 Fernwood Drive, Milledgeville",33.1122,-83.254087
798,Wade Register - State Farm Insurance Agent,OPERATIONAL,"110 Martin Luther King Junior Avenue, Sandersville",32.968909499999995,-82.8093287
799,Nationwide Insurance: R M Bush & Company,OPERATIONAL,"125 East Church Street A, Sandersville",32.98213639999999,-82.8100341
800,Horace Mann Insurance Co,OPERATIONAL,"312 East McCarty Street, Sandersville",32.98858699999999,-82.8070527
801,Yates Insurance & Real Estate: Faircloth Paula,OPERATIONAL,"2030 Veterans Boulevard, Dublin",32.5410894,-82.95036569999998
802,Primerica Financial Services,OPERATIONAL,"504 South Harris Street, Sandersville",32.973870899999994,-82.8095574
803,Scarbrough Insurance,OPERATIONAL,"114 Malone Street, Sandersville",32.9838354,-82.81128249999998
804,Gail Wiley - COUNTRY Financial representative,OPERATIONAL,"310 South Harris Street, Sandersville",32.978260399999996,-82.8110185
805,Farmers Insurance - Ricky Peebles,OPERATIONAL,"112 North Harris Street, Sandersville",32.9832448,-82.8106099
806,La'Shanta Barrow - COUNTRY Financial representative,OPERATIONAL,"310 South Harris Street, Sandersville",32.978260399999996,-82.8110185
807,Georgia Farm Bureau,OPERATIONAL,"2390 U.S. 1, Louisville",33.022069,-82.40371549999998
808,"Affordable Insurance Agency, Inc.",OPERATIONAL,"208 North Main Street, Wrens",33.2097936,-82.3867934
809,"Dawson, Taylor & Co Agent: Becky Cates",OPERATIONAL,"525 West 6th Street, Waynesboro",33.0875848,-82.02202390000001
810,MetLife Auto & Home dba Wells Insurance Brokers LLC,OPERATIONAL,"Liberty Street, Waynesboro",33.099109000000006,-82.022402
811,Chris Oliver - COUNTRY Financial representative,OPERATIONAL,"535 South Liberty Street, Waynesboro",33.088553399999995,-82.0152545
812,"Affordable Insurance Agency, Inc.",OPERATIONAL,"104 East 6th Street, Waynesboro",33.089925300000004,-82.0154239
813,Keystone Insurance Group,OPERATIONAL,"6, Georgia 56, Swainsboro",32.6492778,-82.3114458
814,EFA Insurance Group,OPERATIONAL,"603 Liberty Street, Waynesboro",33.090113099999996,-82.0162321
815,Georgia Farm Bureau,OPERATIONAL,"1104 East Winthrope Avenue, Millen",32.803855199999994,-81.9304236
816,Farm Bureau Insurance: Stacey Herrmann,OPERATIONAL,"720 West 6th Street, Waynesboro",33.0862875,-82.02975119999998
817,Shellstone Advisory Group,OPERATIONAL,"316 Railroad Street, Twin City",32.5845853,-82.15153889999998
818,"Harvest Insurance Agency, Inc",OPERATIONAL,"7357 Harvest Road, Metter",32.4619979,-82.12461090000001
819,Direct Auto Insurance - Sylvania,OPERATIONAL,"106 North Main Street, Sylvania",32.7507893,-81.6362046
820,"Houston-Lovett & Associates Insurance Agency, LLC",OPERATIONAL,"1831 Northside Drive East, Statesboro",32.4544678,-81.77645129999998
821,Morris Anslea,OPERATIONAL,"525 West 6th Street, Waynesboro",33.0875848,-82.02202390000001
822,Farm Bureau Insurance,OPERATIONAL,"1002 E Elm Street West, Hampton",32.87454470000001,-81.1177017
823,Bridges Financial Group,OPERATIONAL,"501 Elm Street West, Hampton",32.8692937,-81.11285509999998
824,Debbie Elrod - State Farm Insurance Agent,OPERATIONAL,"401 Elm Street West, Hampton",32.8685826,-81.11200059999999
825,Jackson Insurance,OPERATIONAL,"17 Maple Street East, Hampton",32.86756370000001,-81.10714779999998
826,BB&T Insurance Services,OPERATIONAL,Hampton,32.864071700000004,-81.1056866
827,Dwelle Insurance,OPERATIONAL,"621 Cotton Avenue, Millen",32.8025238,-81.938695
828,Lowell Smith Agency / Larry Williamson,OPERATIONAL,"100 South Lewis Street, LaGrange",33.038365500000005,-85.0338001
829,Dave Christie - State Farm Insurance Agent,OPERATIONAL,"208 Church Street, LaGrange",33.041812,-85.03166879999998
830,Senior Select Insurance Group,OPERATIONAL,"1850 West Lukken Industrial Drive, LaGrange",33.01894,-85.074878
831,Mable Smith Sharp - State Farm Insurance Agent,OPERATIONAL,"311 West Broome Street, LaGrange",33.0371808,-85.03489609999998
832,New York Life (Tim Ellen & Associates),OPERATIONAL,"201 Calumet Center Road, LaGrange",33.0371499,-85.00998
833,Randall Jordan - Aflac Insurance Agent,OPERATIONAL,"5034 Old West Point Road, LaGrange",32.992471,-85.10396000000001
834,Billy Kelton - State Farm Insurance Agent,OPERATIONAL,"2227 West Point Road, LaGrange",33.0228261,-85.0785822
835,John Carden: Allstate Insurance,OPERATIONAL,"1003 Hogansville Road Ste C, LaGrange",33.04890549999999,-85.0130653
836,Direct Auto Insurance,OPERATIONAL,"299 Commerce Avenue H, LaGrange",33.0506848,-85.01930519999998
837,Tri County Insurance,OPERATIONAL,"360 Fob James Drive, Valley",32.8176876,-85.19721690000002
838,Phil Henderson Insurance Inc,OPERATIONAL,"1805 Broad Avenue # D, Lanett",32.85331249999999,-85.190433
839,Alfa Insurance - David Bordona Agency,OPERATIONAL,"374 South Davis Road Unit B, LaGrange",33.04430229999999,-84.98440490000002
840,Houze & Associates,OPERATIONAL,"308 Church Street, LaGrange",33.0431145,-85.031533
841,Michelle Cornett: Allstate Insurance,OPERATIONAL,"101 New Franklin Road, LaGrange",33.04394749999999,-85.0306499
842,Georgia Senior Benefits,OPERATIONAL,"Post Office Box 115, LaGrange",33.0362218,-85.0322444
843,Ace-Williams Auto Insurance,OPERATIONAL,"121 Mooty Bridge Road, LaGrange",33.052500699999996,-85.03017690000001
844,Budget Auto Insurance,OPERATIONAL,"114 Hill Street Ste B, LaGrange",33.0411166,-85.02576180000001
845,Alfa Insurance,OPERATIONAL,"4802 20th Avenue, Valley",32.8252245,-85.1736363
846,Mallory Agency,OPERATIONAL,"207 North Lewis Street, LaGrange",33.0419202,-85.0338407
847,Chambers County Tags & Titles,OPERATIONAL,"99-51 Alabama Avenue East, La Fayette",32.8997723,-85.40066569999998
848,Acceptance Insurance,OPERATIONAL,"271 Temple Avenue, Newnan",33.3884329,-84.82030440000001
849,Brooke Mcdaniel American Family Insurance,OPERATIONAL,"1 East Lafayette Square, LaGrange",33.0388144,-85.0310011
850,Phil Aaron - State Farm Insurance Agent,OPERATIONAL,"3100 Hwy 16 E, Ste F, Sharpsburg",33.338834999999996,-84.6861145
851,Farmers Insurance - Timothy Monihan,OPERATIONAL,"6000 Shakerag Hill #212, Peachtree City",33.41305419999999,-84.5601207
852,Liberty Mutual Insurance,OPERATIONAL,"1210 North Peachtree Parkway Ste 200, Peachtree City",33.4093218,-84.5706913
853,Aflac,OPERATIONAL,"137 School Road, Hampton",33.339966700000005,-84.29588690000001
854,Crescent South Insurance,OPERATIONAL,"7828 Georgia 16 #4, Senoia",33.29679939999999,-84.5528446
855,Scott Woodward - State Farm Insurance Agent,OPERATIONAL,"7280 Georgia 16 ste k, Senoia",33.294059399999995,-84.5722091
856,Bartlett Insurance: Melissa Bartlett Agent,OPERATIONAL,"111 South 13th Street, Griffin",33.248319800000004,-84.27371049999998
857,Teresa Grubbs - State Farm Insurance Agent,OPERATIONAL,"426 South Hill Street, Griffin",33.2434495,-84.26357970000001
858,Woodmen of the World Insurance,OPERATIONAL,"416 Thomaston St, Zebulon",33.1025302,-84.34296280000001
859,Cotton States Insurance,OPERATIONAL,"244 Odell Road # 4, Griffin",33.21644669999999,-84.2900614
860,Kimberly Brown - Aflac Insurance Agent,OPERATIONAL,"200 Bontura Drive, Senoia",33.3359282,-84.52532159999998
861,Chubb & Son Inc,OPERATIONAL,"168 Rockspray Ridge, Peachtree City",33.378328100000004,-84.54783979999998
862,Rita Johnson - State Farm Insurance Agent,OPERATIONAL,"1522 Lucky Street, Griffin",33.2800613,-84.290358
863,MGH Insurance,OPERATIONAL,"300 Wilson Road # 300, Griffin",33.231277399999996,-84.23325340000001
864,Gerald Bailey Insurance,OPERATIONAL,"314 North Expressway, Griffin",33.2521468,-84.28723339999998
865,Tim Furlow,OPERATIONAL,"207 East Taylor Street, Griffin",33.2471017,-84.26210400000001
866,Southern Hospitality Underwriters,OPERATIONAL,"300 Wilson Road, Griffin",33.2317853,-84.23332940000002
867,Acceptance Insurance,OPERATIONAL,"1435 North Expressway Ste 102, Griffin",33.2715842,-84.2923668
868,Cotton States Insurance,OPERATIONAL,"220 East College Street, Griffin",33.244155,-84.26173790000001
869,Standard Insurance Group,OPERATIONAL,"179 Davidson Drive, Griffin",33.31198109999999,-84.35601109999998
870,Southern Trust Insurance Company,OPERATIONAL,"5444 Riverside Drive, Macon",32.93850559999999,-83.71962300000001
871,Jane Pennington: Allstate Insurance,OPERATIONAL,"57 South Lee Street, Forsyth",33.03263519999999,-83.93879770000001
872,BB&T Insurance Services,OPERATIONAL,"101 North Lee Street, Forsyth",33.0368894,-83.938182
873,Cotton States Insurance,OPERATIONAL,"4292 Gray Highway, Gray",32.9972,-83.55678669999998
874,VALIC Financial Advisors,OPERATIONAL,"125 Plantation Centre Drive South #200, Macon",32.876522200000004,-83.75990440000001
875,Steve Hill - Prudential Financial,OPERATIONAL,"3647 Vineville Avenue, Macon",32.8604647,-83.68495209999999
876,Andy Cowart - State Farm Insurance Agent,OPERATIONAL,"110 Executive Parkway, Milledgeville",33.0990407,-83.25864179999998
877,Wilkinson Insurance,OPERATIONAL,"221 North Wayne Street, Milledgeville",33.0832726,-83.22743620000001
878,Hogg Insurance Agency,OPERATIONAL,"101 Chase Court Northwest A, Milledgeville",33.0972179,-83.2560184
879,A. Bruce Dempster: Allstate Insurance,OPERATIONAL,"3006 Heritage Road Ste B, Milledgeville",33.11984199999999,-83.260902
880,Merritt Massey - State Farm Insurance Agent,OPERATIONAL,"3006 Heritage Road ste d, Milledgeville",33.1198781,-83.26093879999998
881,Greg Bazemore - State Farm Insurance Agent,OPERATIONAL,"153 Macon Road, Gordon",32.881485600000005,-83.3341982
882,Murphey Insurance Inc,OPERATIONAL,"145 Garrett Way, Milledgeville",33.096282,-83.252561
883,Bo Trawick - State Farm Insurance Agent,OPERATIONAL,"103 Harmony Crossing #5, Eatonton",33.4233338,-83.2674782
884,Woodmen of the World Insurance,OPERATIONAL,"401 Prosser Road, Milledgeville",33.077778,-83.05541199999998
885,Central Insurance Group,OPERATIONAL,"3008 Heritage Road, Milledgeville",33.120298,-83.261077
886,Richard Hayes - Aflac Insurance Agent,OPERATIONAL,"159 Collis Road Northeast, Eatonton",33.391961,-83.2488235
887,Mount Olive Churchyard,OPERATIONAL,Milledgeville,33.0801401,-83.1310302
888,Amcor Inc,OPERATIONAL,"810 Macon Highway, Warrenton",33.3978619,-82.67619029999999
889,Ricketson Insurance & Realty,OPERATIONAL,"556 Main Street, Warrenton",33.4070508,-82.66299129999999
890,Jonathan Kent - Aflac Insurance Agent,OPERATIONAL,"316 Johnson Street, Warrenton",33.40566559999999,-82.6560085
891,Georgia Farm Bureau,OPERATIONAL,"47 East Main Street, Gibson",33.23356999999999,-82.5947929
892,SunTrust,OPERATIONAL,"201 Jackson Street, Thomson",33.464687899999994,-82.501632
893,Georgia Farm Bureau,OPERATIONAL,"2550 Georgia 88, Hephzibah",33.3125488,-82.1001778
894,Georgia Farm Bureau,OPERATIONAL,"330 West Milledgeville Road, Harlem",33.416544,-82.31784499999998
895,James D Usry - Aflac Insurance Agent,OPERATIONAL,"3149 Quail Farm Road, Thomson",33.39315759999999,-82.49119879999998
896,Grayson Thomas - COUNTRY Financial Agency Manager,OPERATIONAL,"1258 Washington Road, Thomson",33.49051299999999,-82.50399909999999
897,Nationwide Insurance: John Hurst Insurance Group Inc.,OPERATIONAL,"3540 Wheeler Road Ste 108, Augusta",33.4850707,-82.07675259999998
898,Insurance Designers of America,OPERATIONAL,"1450 Greene Street #95, Augusta",33.477174,-81.98190600000001
899,"Affordable Insurance Agency, Inc.",OPERATIONAL,"2803 Wrightsboro Road #12, Augusta",33.47047360000001,-82.03641850000001
900,Mutual of Omaha,OPERATIONAL,"153 Davis Road #103, Martinez",33.5100107,-82.08428490000001
901,Hussey William,OPERATIONAL,"1450 Greene Street # 222, Augusta",33.4775239,-81.98190090000001
902,Aflac Augusta Ga,OPERATIONAL,"3150 Perimeter Parkway #115, Augusta",33.4910346,-82.08866929999998
903,Johnson and Associates Financial Services,OPERATIONAL,"1810 Mickie Ann Way, Hephzibah",33.36817750000001,-82.09673259999998
904,Peach State Insurance,OPERATIONAL,"3420 Peach Orchard Road, Augusta",33.39495,-82.02551
905,Primerica,OPERATIONAL,"3603 Hiers Boulevard, Hephzibah",33.3870991,-82.09798719999998
906,Global Insurance & Associates Inc,OPERATIONAL,"5108 Wrightsboro Road, Grovetown",33.4573646,-82.1952069
907,Aiken County Magistrates,OPERATIONAL,"227 Gateway Drive, Aiken",33.3891637,-81.71395890000001
908,Hixon Insurance Inc,OPERATIONAL,"108 West Spring Grove Avenue, North Augusta",33.495176300000004,-81.97134319999998
909,James O'Neal: Allstate Insurance,OPERATIONAL,"3238 Peach Orchard Road, Augusta",33.405316,-82.02592299999998
910,Clark Farley Insurance - Nationwide Insurance,OPERATIONAL,"2636 Tobacco Road c, Hephzibah",33.380218,-82.090744
911,Alfa Insurance Co,OPERATIONAL,"1480 Wrightsboro Road, Augusta",33.4651502,-81.99207829999999
912,Nationwide Insurance: Chris Heath Agency Inc.,OPERATIONAL,"921 Georgia Avenue, North Augusta",33.5002818,-81.96607449999998
913,Tammie Pero: Allstate Insurance,OPERATIONAL,"102 Trojan Drive Ste A, Carrollton",33.5681091,-85.0782871
914,Tony Brewer - State Farm Insurance Agent,OPERATIONAL,"1133 North Park Street, Carrollton",33.600693,-85.078536
915,Ryan Rice: Allstate Insurance,OPERATIONAL,"206 Bankhead Highway, Carrollton",33.581425,-85.06334799999998
916,State Farm Insurance,OPERATIONAL,"28 Hospital Road, Newnan",33.38825599999999,-84.81791199999998
917,Jill Duncan - State Farm Insurance Agent,OPERATIONAL,"1654 Maple Street, Carrollton",33.5698402,-85.0991798
918,Deidre Bembry - State Farm Insurance Agent,OPERATIONAL,"1111 Lower Fayetteville Road #200, Newnan",33.374367,-84.752372
919,Robert Kenimer - State Farm Insurance Agent,OPERATIONAL,"812 Maple Street, Carrollton",33.574563700000006,-85.0839579
920,"Jim Crump, Health Coverage Savings Expert",OPERATIONAL,"1784 Mooty Bridge Road, LaGrange",33.074396500000006,-85.045405
921,Paula Waldron - State Farm Insurance Agent,OPERATIONAL,"112 Kia Drive A, LaGrange",33.042792,-85.00311409999998
922,Richard Horton American Family Insurance,OPERATIONAL,"4910 Jonesboro Road, Union City",33.57139129999999,-84.5485913
923,Georgia Farm Bureau,OPERATIONAL,"626-1/2, Main Street, Palmetto",33.5244421,-84.66518769999998
924,J. Scott Taylor: Allstate Insurance,OPERATIONAL,"4046 Georgia 154 Ste 111, Newnan",33.4375073,-84.6929625
925,Affiliated Insurance Group,OPERATIONAL,"101 Devant Street # 902B, Fayetteville",33.45010450000001,-84.4836624
926,AccuChoice - Antoine F. Smith,OPERATIONAL,"25 East Broad Street, Newnan",33.37404800000001,-84.798371
927,Ky Dickerson - State Farm Insurance Agent,OPERATIONAL,"240 Commerce Drive, Peachtree City",33.398694,-84.59107639999998
928,"Seguros Global, Inc.",OPERATIONAL,"19 East Broad Street, Newnan",33.374145500000004,-84.79851529999998
929,Craig Evans - State Farm Insurance Agent,OPERATIONAL,"179 Handley Road Ste A, Tyrone",33.47850439999999,-84.58440929999998
930,Clemens & Associates Inc,OPERATIONAL,"37 Calumet Parkway # L100, Newnan",33.401097,-84.7718411
931,L.A. Insurance,OPERATIONAL,"2841 Greenbriar Parkway Southwest, Atlanta",33.6893508,-84.49171199999999
932,Kellee Communications Group,OPERATIONAL,"6000 North Terminal Parkway # T118, Atlanta",33.641256899999995,-84.44453949999998
933,Ricky Gilley American Family Insurance,OPERATIONAL,"1745 Phoenix Boulevard, College Park",33.6157694,-84.4462238
934,Primerica,OPERATIONAL,"3800 Camp Creek Parkway #110, Atlanta",33.6513808,-84.51442990000001
935,Curtis & Associates LLC,OPERATIONAL,"3345 Hunting Creek Pass, Douglasville",33.678505,-84.6783871
936,Collier Insurance,OPERATIONAL,"5538 Old National Highway suite 250, Atlanta",33.605031,-84.47028990000001
937,Mark Bartley - State Farm Insurance Agent,OPERATIONAL,"8896 Tara Boulevard #400, Jonesboro",33.51227799999999,-84.358227
938,SunTrust,OPERATIONAL,"3510 Camp Creek Parkway, East Point",33.6555229,-84.5035515
939,Acceptance Insurance,OPERATIONAL,"532 Forest Parkway Ste D, Forest Park",33.6220506,-84.37229549999998
940,Crystal Compton - State Farm Insurance Agent,OPERATIONAL,"4584 Jonesboro Road, Forest Park",33.629681899999994,-84.35589709999998
941,Velox® Insurance,OPERATIONAL,"6324 Old Dixie Highway Ste A, Jonesboro",33.58256469999999,-84.3763704
942,Enrico Lewis: Allstate Insurance,OPERATIONAL,"777 Cleveland Avenue Southwest Ste 104, Atlanta",33.6817244,-84.41484799999998
943,L.A. Insurance,OPERATIONAL,"5489 North Henry Boulevard, Stockbridge",33.5508017,-84.25694200000001
944,Ty Crowe: Allstate Insurance,OPERATIONAL,"245 Georgia Avenue East, Fayetteville",33.453586,-84.4516968
945,American Income,OPERATIONAL,"1701 Ellington Road Southeast # B, Conyers",33.625001,-83.98325009999998
946,American Income Life Insurance Co - Matt Hogan,OPERATIONAL,"1701 Ellington Road Southeast, Conyers",33.625072499999995,-83.98324170000001
947,Brian Andrews State Farm Insurance,OPERATIONAL,"1748 Hwy 81 East, McDonough",33.427948,-84.09497499999998
948,AAA Morrow/Southlake,OPERATIONAL,"1500 Mount Zion Road Ste 205, Morrow",33.57196229999999,-84.3397711
949,Primerica,OPERATIONAL,"1115 Mount Zion Road H, Morrow",33.57078369999999,-84.3539349
950,Oliver Hawkins: Allstate Insurance,OPERATIONAL,"309 Olde Town Way, McDonough",33.431258,-84.1380484
951,Morpho Trust USA,OPERATIONAL,"2206 Eastview Parkway Northeast, Conyers",33.666786,-83.975138
952,Farm Bureau Insurance,OPERATIONAL,"1120 Green Street Southwest, Conyers",33.6703846,-84.0250061
953,Georgia Farm Bureau Insurance,OPERATIONAL,"10386 U.S. 278, Covington",33.5957572,-83.82407409999998
954,Stacey Randolph-Castillo: Allstate Insurance,OPERATIONAL,"1745 Highway 138 Southeast Ste C7, Conyers",33.644386499999996,-84.016133
955,ASI,OPERATIONAL,"2123 Eastview Parkway Northeast, Conyers",33.67025810000001,-83.9793402
956,Ace Insurance,OPERATIONAL,"2385 Wall Street Southeast, Conyers",33.626873100000005,-83.97886559999998
957,SunTrust,OPERATIONAL,"980 Eagles Landing Parkway, Stockbridge",33.512745100000004,-84.21988429999998
958,SunTrust,OPERATIONAL,"930 main Street, Conyers",33.6674597,-84.01702630000003
959,Acceptance Insurance,OPERATIONAL,"31 Georgia 138 #220, Stockbridge",33.5522755,-84.2617411
960,Parten Insurance Agency,OPERATIONAL,"903 Pavilion Court suite a, McDonough",33.4314697,-84.17191969999998
961,"Bowser, Wagner & Associates, Inc. / WorkComp Options",OPERATIONAL,"922 Highway 81, McDonough",33.437152399999995,-84.1213314
962,Heritage Insurance Group,OPERATIONAL,Jackson,33.2945649,-83.966032
963,Jim Willis - COUNTRY Financial representative,OPERATIONAL,"242 North Jefferson Avenue, Eatonton",33.328369800000004,-83.3896635
964,Craig-Massee Insurance Agency,OPERATIONAL,"112 South Madison Avenue, Eatonton",33.325170299999996,-83.38957090000001
965,"Lakeside Coverage, Inc",OPERATIONAL,"1060 Salem Walk Drive, Greensboro",33.46370839999999,-83.24243419999998
966,Bruce Morris - State Farm Insurance Agent,OPERATIONAL,"1600 South Main Street a, Greensboro",33.5594434,-83.1850585
967,Kent Robert,OPERATIONAL,"2661 North Columbia Street, Milledgeville",33.1340875,-83.26974469999998
968,Alfa Insurance - Jim Fain Agency,OPERATIONAL,"130 Log Cabin Road Northeast unit a, Milledgeville",33.1512005,-83.26920720000001
969,Aflac,OPERATIONAL,"1310 Fernwood Drive # C, Milledgeville",33.117930300000005,-83.25344059999998
970,LTC Financial Partners,OPERATIONAL,"122 Wildwood Drive, Eatonton",33.40481699999999,-83.25582800000001
971,AIC/Insuring America,OPERATIONAL,"6340 Lake Oconee Parkway #100, Greensboro",33.457172,-83.24409500000002
972,Signature Insurance Group,OPERATIONAL,"116 North Main Street, Greensboro",33.5765434,-83.18283000000001
973,Lenny Schaeffer - State Farm Insurance Agent,OPERATIONAL,"634 Main Street, Thomson",33.4791808,-82.50533329999998
974,Ricketson Insurance Solutions,OPERATIONAL,"955 Augusta Road, Thomson",33.458704499999996,-82.48039349999998
975,Craig King - Cotton States Insurance,OPERATIONAL,"1258 Washington Road, Thomson",33.490562,-82.5041311
976,Allstate,OPERATIONAL,"955 Augusta Road, Thomson",33.4586874,-82.48039820000001
977,Direct Auto Insurance - Thomson,OPERATIONAL,"679 Main Street, Thomson",33.4827599,-82.50684670000001
978,Allstate Insurance Agent: Aaron Myers,OPERATIONAL,"1253 Washington Road, Thomson",33.490497,-82.50550899999998
979,Mass Mutual Financial Group,OPERATIONAL,"110 East Robert Toombs Avenue, Washington",33.7362984,-82.732641
980,Vicki Ussery - State Farm Insurance Agent,OPERATIONAL,"584 Cobbham Road, Thomson",33.478759600000004,-82.4972724
981,Kelley Lawrence - State Farm Insurance Agent,OPERATIONAL,"4779 Washington Road, Evans",33.5599184,-82.1647608
