,agency_name,agency_status,agency_address,agency_latitude,agency_longitude
9337,SunTrust,OPERATIONAL,"198 West Ponce de Leon Avenue, Decatur",33.7753951,-84.2986402
9356,Fresenius Medical Care at Select Specialty-Atlanta,OPERATIONAL,"550 West Peachtree Street Northwest, Atlanta",33.7684944,-84.3860605
9357,L.A. Insurance,OPERATIONAL,"2841 Greenbriar Parkway Southwest, Atlanta",33.6893508,-84.491712
9358,Risk Management & Information Systems,OPERATIONAL,"191 Peachtree Street, Atlanta",33.7590563,-84.3873043
9359,Ubs Holdings LLC,OPERATIONAL,"1197 Peachtree Street Northeast, Atlanta",33.7869047,-84.3826649
9360,First American Title Insurance Company - National Commercial Services,OPERATIONAL,"3455 Peachtree Road Northeast Suite 675, Atlanta",33.8501888,-84.360202
9361,"Hart Capital, LLLP",OPERATIONAL,"2625 Piedmont Road Northeast, Atlanta",33.82741639999999,-84.36521429999999
9362,American Re-Insurance,OPERATIONAL,"3525 Piedmont Road Northeast, Atlanta",33.8512051,-84.3771118
9363,SunTrust,OPERATIONAL,"26 Peachtree Street, Atlanta",33.7546902,-84.3899028
9364,"Sterling Seacrest Partners, Inc.",OPERATIONAL,"2500 Cumberland Parkway Southeast, Atlanta",33.8675983,-84.4760795
9365,Southern Employee Benefits,OPERATIONAL,"3334 Peachtree Road, Atlanta",33.8492074,-84.3708417
9366,Unum,OPERATIONAL,"6 Concourse Parkway #2700, Atlanta",33.91706599999999,-84.3558511
9367,Smarr Financial Services,OPERATIONAL,"3399 Peachtree Road, Atlanta",33.8456761,-84.35942159999999
9368,Ammerrit Marketing Group - AIR,OPERATIONAL,"400 West Peachtree Street Northwest, Atlanta",33.7654632,-84.38774289999999
9369,Lion Mark Insurance Co,OPERATIONAL,"3490 Piedmont Road Northeast, Atlanta",33.8486822,-84.37620989999999
9370,Insurance Office of America,OPERATIONAL,"3490 Piedmont Road Northeast, Atlanta",33.8486822,-84.37620989999999
9371,John Hancock Life,OPERATIONAL,"1100 Peachtree Street Northeast, Atlanta",33.7848198,-84.38353169999999
9372,Northwestern Mutual - Aubrey E Vaughn,OPERATIONAL,"3438 Peachtree Road #1200, Atlanta",33.8527529,-84.36404429999999
9373,American Income,OPERATIONAL,"1701 Ellington Road Southeast # B, Conyers",33.625001,-83.98325009999999
9374,Palmer & Cay,OPERATIONAL,"Northwest, Two Buckhead Plaza, 3050 Peachtree Road #475, Atlanta",33.83846870000001,-84.3810304
9375,"Financial Benefits, Inc",OPERATIONAL,"1201 Peachtree St, 400 Colony Square #1730, Atlanta",33.8873955,-84.46788040000001
9394,Northwestern Mutual,OPERATIONAL,"3438 Peachtree Road Northeast, Atlanta",33.852847,-84.36398299999999
9413,Fresenius Medical Care at Select Specialty-Atlanta,OPERATIONAL,"550 West Peachtree Street Northwest, Atlanta",33.7684944,-84.3860605
9414,Risk Management & Information Systems,OPERATIONAL,"191 Peachtree Street, Atlanta",33.7590563,-84.3873043
9415,Morpho Trust USA,OPERATIONAL,"2206 Eastview Parkway Northeast, Conyers",33.666786,-83.975138
9416,American Income,OPERATIONAL,"1701 Ellington Road Southeast # B, Conyers",33.625001,-83.98325009999999
9417,SunTrust,OPERATIONAL,"26 Peachtree Street, Atlanta",33.7546902,-84.3899028
9418,Ubs Holdings LLC,OPERATIONAL,"1197 Peachtree Street Northeast, Atlanta",33.7869047,-84.3826649
9419,THE GEORGE FAMILY AGENCY,OPERATIONAL,"6150B Covington Highway, Lithonia",33.72378439999999,-84.164339
9420,American Income Life Insurance Co - Matt Hogan,OPERATIONAL,"1701 Ellington Road Southeast, Conyers",33.6250725,-83.9832417
9421,Farm Bureau Insurance,OPERATIONAL,"1120 Green Street Southwest, Conyers",33.6703846,-84.0250061
9422,L.A. Insurance,OPERATIONAL,"2841 Greenbriar Parkway Southwest, Atlanta",33.6893508,-84.491712
9423,Ammerrit Marketing Group - AIR,OPERATIONAL,"400 West Peachtree Street Northwest, Atlanta",33.7654632,-84.38774289999999
9424,Kellee Communications Group,OPERATIONAL,"6000 North Terminal Parkway # T118, Atlanta",33.6412569,-84.44453949999999
9425,"Hart Capital, LLLP",OPERATIONAL,"2625 Piedmont Road Northeast, Atlanta",33.82741639999999,-84.36521429999999
9426,John Hancock Life,OPERATIONAL,"1100 Peachtree Street Northeast, Atlanta",33.7848198,-84.38353169999999
9427,Acceptance Insurance,OPERATIONAL,"2165 Cheshire Bridge Road Northeast #2, Atlanta",33.8133915,-84.3534936
9428,Delta Community Credit Union,OPERATIONAL,"80 Peachtree Place Northeast, Atlanta",33.7809643,-84.3850234
9429,All City Insurance,OPERATIONAL,"173 Dekalb Industrial Way, Decatur",33.78108899999999,-84.2736364
9430,Whitefoord Community Program,OPERATIONAL,"256 Clifton Street Southeast, Atlanta",33.74597809999999,-84.3311061
9431,Prudential | Bill Markert | Life Insurance & Financial Services,OPERATIONAL,"250 East Ponce de Leon Avenue #322, Decatur",33.77594,-84.29317470000001
9432,"J & J Title Company, LLC",OPERATIONAL,"195 Arizona Avenue Northeast, Atlanta",33.75915099999999,-84.32946
9451,Velox® Insurance,OPERATIONAL,"6324 Old Dixie Highway Ste A, Jonesboro",33.58256469999999,-84.3763704
9470,Morpho Trust USA,OPERATIONAL,"2206 Eastview Parkway Northeast, Conyers",33.666786,-83.975138
9471,American Income,OPERATIONAL,"1701 Ellington Road Southeast # B, Conyers",33.625001,-83.98325009999999
9472,American Income Life Insurance Co - Matt Hogan,OPERATIONAL,"1701 Ellington Road Southeast, Conyers",33.6250725,-83.9832417
9473,Farm Bureau Insurance,OPERATIONAL,"1120 Green Street Southwest, Conyers",33.6703846,-84.0250061
9474,THE GEORGE FAMILY AGENCY,OPERATIONAL,"6150B Covington Highway, Lithonia",33.72378439999999,-84.164339
9475,Georgia Farm Bureau Insurance,OPERATIONAL,"10386 U.S. 278, Covington",33.5957572,-83.82407409999999
9476,Stacey Randolph-Castillo: Allstate Insurance,OPERATIONAL,"1745 Highway 138 Southeast Ste C7, Conyers",33.6443865,-84.016133
9477,ASI,OPERATIONAL,"2123 Eastview Parkway Northeast, Conyers",33.67025810000001,-83.9793402
9478,Shucheng Xu American Family Insurance,OPERATIONAL,"2175 Highpoint Road, Snellville",33.84978129999999,-84.043464
9479,SunTrust,OPERATIONAL,"930 main Street, Conyers",33.6674597,-84.01702630000001
9480,Retirement Planning Services,OPERATIONAL,"2459 Heritage Village #12, Snellville",33.85726210000001,-84.01713480000001
9481,Ace Insurance,OPERATIONAL,"2385 Wall Street Southeast, Conyers",33.6268731,-83.97886559999999
9482,Brian Andrews State Farm Insurance,OPERATIONAL,"1748 Hwy 81 East, McDonough",33.427948,-84.09497499999999
9483,Reed Financial Group,OPERATIONAL,"2795 Main Street West building 23, Snellville",33.85592,-84.030677
9484,John Garrett - State Farm Insurance Agent,OPERATIONAL,"9116 Doctor Martin Luther King Junior Avenue, Covington",33.593025,-83.834473
9485,Tony Logue: Allstate Insurance,OPERATIONAL,"2008 Eastview Parkway Northeast Ste 500, Conyers",33.6716801,-83.9804712
9486,Allstate Insurance Agent: Dale Gainey,OPERATIONAL,"2795 Main Street West #18b, Snellville",33.8562855,-84.0309199
9487,Tamara Gatson: Allstate Insurance,OPERATIONAL,"1955 Sigman Road Northwest Ste 108, Conyers",33.686661,-84.0482219
9488,Wally Taylor - State Farm Insurance Agent,OPERATIONAL,"885 Honey Creek Road Southeast, Conyers",33.59532699999999,-84.017078
9489,Heritage Agency,OPERATIONAL,"6141 Newton Drive Northeast, Covington",33.600027,-83.8419289
9508,Rivers Insurance,OPERATIONAL,"516 West 3rd Street, Jackson",33.2946007,-83.9717833
9527,WE-N-SPECT® Home Inspections,OPERATIONAL,Watkinsville,33.8628959,-83.4087708
9528,Bill Ritter - State Farm Insurance Agent,OPERATIONAL,"3001 Monroe Highway #300B, Bogart",33.918392,-83.532107
9529,American Income,OPERATIONAL,"1701 Ellington Road Southeast # B, Conyers",33.625001,-83.98325009999999
9530,Georgia Farm Bureau Insurance,OPERATIONAL,"10386 U.S. 278, Covington",33.5957572,-83.82407409999999
9531,Morpho Trust USA,OPERATIONAL,"2206 Eastview Parkway Northeast, Conyers",33.666786,-83.975138
9532,American Income Life Insurance Co - Matt Hogan,OPERATIONAL,"1701 Ellington Road Southeast, Conyers",33.6250725,-83.9832417
9533,Jennings Insurance,OPERATIONAL,"1020 Barber Creek Drive #312, Watkinsville",33.902994,-83.46307399999999
9534,John Garrett - State Farm Insurance Agent,OPERATIONAL,"9116 Doctor Martin Luther King Junior Avenue, Covington",33.593025,-83.834473
9535,McGriff Insurance Services,OPERATIONAL,"1071 Founders Boulevard Suite B, Athens",33.9084849,-83.4533544
9536,ASI,OPERATIONAL,"2123 Eastview Parkway Northeast, Conyers",33.67025810000001,-83.9793402
9537,Farm Bureau Insurance: Lord Lucy,OPERATIONAL,"1001 Pennington Road, Madison",33.5817609,-83.4881496
9538,SunTrust,OPERATIONAL,"185 Alps Road, Athens",33.9461413,-83.4087972
9539,Craig-Massee Insurance Agency,OPERATIONAL,"112 South Madison Avenue, Eatonton",33.3251703,-83.3895709
9540,Bruce Morris - State Farm Insurance Agent,OPERATIONAL,"1600 South Main Street a, Greensboro",33.5594434,-83.1850585
9541,Aaa Bob Miller Insurance Inc,OPERATIONAL,"120 South Cherokee Road, Social Circle",33.6558288,-83.7186608
9542,Jasper County Farm Bureau,OPERATIONAL,"671 West Washington Street, Monticello",33.3051497,-83.69055449999999
9543,Angie Phelps Insurance,OPERATIONAL,"116 North Main Street, Greensboro",33.576537,-83.182856
9544,"Lakeside Coverage, Inc",OPERATIONAL,"1060 Salem Walk Drive, Greensboro",33.46370839999999,-83.24243419999999
9545,Title Co of Georgia Inc,OPERATIONAL,"1540 Chicks Bridge Road, Social Circle",33.6985381,-83.6799511
9546,BluePrint Financial Strategies,OPERATIONAL,"991 Greensboro Road, Eatonton",33.4211859,-83.2698816
9565,Signature Insurance Group,OPERATIONAL,"7273 Industrial Boulevard, Covington",33.60615910000001,-83.8384981
9584,WE-N-SPECT® Home Inspections,OPERATIONAL,Watkinsville,33.8628959,-83.4087708
9585,Acceptance Insurance,OPERATIONAL,"2485 North Columbia Street #111, Milledgeville",33.1125633,-83.2558696
9586,Bruce Morris - State Farm Insurance Agent,OPERATIONAL,"1600 South Main Street a, Greensboro",33.5594434,-83.1850585
9587,Farm Bureau Insurance: Lord Lucy,OPERATIONAL,"1001 Pennington Road, Madison",33.5817609,-83.4881496
9588,Angie Phelps Insurance,OPERATIONAL,"116 North Main Street, Greensboro",33.576537,-83.182856
9589,Craig-Massee Insurance Agency,OPERATIONAL,"112 South Madison Avenue, Eatonton",33.3251703,-83.3895709
9590,"Lakeside Coverage, Inc",OPERATIONAL,"1060 Salem Walk Drive, Greensboro",33.46370839999999,-83.24243419999999
9591,AIC/Insuring America,OPERATIONAL,"6340 Lake Oconee Parkway #100, Greensboro",33.457172,-83.24409500000002
9592,LTC Financial Partners,OPERATIONAL,"122 Wildwood Drive, Eatonton",33.40481699999999,-83.255828
9593,Richard Hayes - Aflac Insurance Agent,OPERATIONAL,"159 Collis Road Northeast, Eatonton",33.391961,-83.2488235
9594,Jim Willis - COUNTRY Financial representative,OPERATIONAL,"242 North Jefferson Avenue, Eatonton",33.3283698,-83.3896635
9595,Farmers Insurance - Richard Heebner,OPERATIONAL,"1070 Salem Walk Drive Ste A2, Greensboro",33.463423,-83.24224679999999
9596,BB&T Insurance Services,OPERATIONAL,"2011 Westend Drive, Greensboro",33.4575504,-83.24629329999999
9597,Flynt & Co Insurance,OPERATIONAL,"1001 Founders Row # 101, Greensboro",33.45393000000001,-83.244636
9598,BB&T Insurance Services,OPERATIONAL,"201 South Main Street, Greensboro",33.5745675,-83.1831126
9599,Nationwide Insurance: Angela L Atkinson Agency,OPERATIONAL,"114 East Broad Street, Greensboro",33.5760329,-83.1818483
9600,Signature Insurance Group,OPERATIONAL,"116 North Main Street, Greensboro",33.5765434,-83.18283
9601,Bo Trawick - State Farm Insurance Agent,OPERATIONAL,"103 Harmony Crossing #5, Eatonton",33.4233338,-83.2674782
9602,BluePrint Financial Strategies,OPERATIONAL,"991 Greensboro Road, Eatonton",33.4211859,-83.2698816
9603,Central Insurance Group,OPERATIONAL,"3008 Heritage Road, Milledgeville",33.120298,-83.261077
9622,Horace Mann Insurance Co,OPERATIONAL,"170 Security Circle # 100, Athens",33.9162082,-83.3457785
9641,Bruce Morris - State Farm Insurance Agent,OPERATIONAL,"1600 South Main Street a, Greensboro",33.5594434,-83.1850585
9642,Angie Phelps Insurance,OPERATIONAL,"116 North Main Street, Greensboro",33.576537,-83.182856
9643,Amcor Inc,OPERATIONAL,"810 Macon Highway, Warrenton",33.3978619,-82.6761903
9644,Scott Lewis - State Farm Insurance Agent,OPERATIONAL,"275 Thomson Road Ste B, Washington",33.7221558,-82.7088368
9645,"Lakeside Coverage, Inc",OPERATIONAL,"1060 Salem Walk Drive, Greensboro",33.46370839999999,-83.24243419999999
9646,AIC/Insuring America,OPERATIONAL,"6340 Lake Oconee Parkway #100, Greensboro",33.457172,-83.24409500000002
9647,Ricketson Insurance & Realty,OPERATIONAL,"556 Main Street, Warrenton",33.4070508,-82.6629913
9648,Cotton States Insurance,OPERATIONAL,"12 West Robert Toombs Avenue, Washington",33.7368654,-82.7399303
9649,Nationwide Insurance: Angela L Atkinson Agency,OPERATIONAL,"114 East Broad Street, Greensboro",33.5760329,-83.1818483
9650,BB&T Insurance Services,OPERATIONAL,"201 South Main Street, Greensboro",33.5745675,-83.1831126
9651,Signature Insurance Group,OPERATIONAL,"116 North Main Street, Greensboro",33.5765434,-83.18283
9652,Mass Mutual Financial Group,OPERATIONAL,"110 East Robert Toombs Avenue, Washington",33.7362984,-82.732641
9653,LTC Financial Partners,OPERATIONAL,"122 Wildwood Drive, Eatonton",33.40481699999999,-83.255828
9654,New York Life,OPERATIONAL,"902 Spring Street, Washington",33.7260699,-82.74199510000001
9655,Richard Hayes - Aflac Insurance Agent,OPERATIONAL,"159 Collis Road Northeast, Eatonton",33.391961,-83.2488235
9656,Griggs Ficklen Insurance,OPERATIONAL,"110 East Robert Toombs Avenue, Washington",33.7364593,-82.7374131
9657,Farmers Insurance - Richard Heebner,OPERATIONAL,"1070 Salem Walk Drive Ste A2, Greensboro",33.463423,-83.24224679999999
9658,Flynt & Co Insurance,OPERATIONAL,"1001 Founders Row # 101, Greensboro",33.45393000000001,-83.244636
9659,BB&T Insurance Services,OPERATIONAL,"2011 Westend Drive, Greensboro",33.4575504,-83.24629329999999
9660,Georgia Farm Bureau,OPERATIONAL,"109 Alexander Street, Crawfordville",33.55455279999999,-82.8974538
9679,R&R Insurance Group,OPERATIONAL,"1051 Village Park Drive STE 201, Greensboro",33.4670127,-83.2453106
9698,Georgia Farm Bureau,OPERATIONAL,"330 West Milledgeville Road, Harlem",33.416544,-82.31784499999999
9699,Kelley Lawrence - State Farm Insurance Agent,OPERATIONAL,"4779 Washington Road, Evans",33.5599184,-82.1647608
9700,Lenny Schaeffer - State Farm Insurance Agent,OPERATIONAL,"634 Main Street, Thomson",33.4791808,-82.50533329999999
9701,Amcor Inc,OPERATIONAL,"810 Macon Highway, Warrenton",33.3978619,-82.6761903
9702,Scott Lewis - State Farm Insurance Agent,OPERATIONAL,"275 Thomson Road Ste B, Washington",33.7221558,-82.7088368
9703,Ricketson Insurance Solutions,OPERATIONAL,"955 Augusta Road, Thomson",33.4587045,-82.48039349999999
9704,Craig King - Cotton States Insurance,OPERATIONAL,"1258 Washington Road, Thomson",33.490562,-82.5041311
9705,Ricketson Insurance & Realty,OPERATIONAL,"556 Main Street, Warrenton",33.4070508,-82.6629913
9706,Mass Mutual Financial Group,OPERATIONAL,"110 East Robert Toombs Avenue, Washington",33.7362984,-82.732641
9707,Allstate,OPERATIONAL,"955 Augusta Road, Thomson",33.4586874,-82.4803982
9708,Cotton States Insurance,OPERATIONAL,"12 West Robert Toombs Avenue, Washington",33.7368654,-82.7399303
9709,Griggs Ficklen Insurance,OPERATIONAL,"110 East Robert Toombs Avenue, Washington",33.7364593,-82.7374131
9710,James D Usry - Aflac Insurance Agent,OPERATIONAL,"3149 Quail Farm Road, Thomson",33.39315759999999,-82.49119879999999
9711,New York Life,OPERATIONAL,"902 Spring Street, Washington",33.7260699,-82.74199510000001
9712,Jonathan Kent - Aflac Insurance Agent,OPERATIONAL,"316 Johnson Street, Warrenton",33.40566559999999,-82.6560085
9713,Allstate Insurance Agent: Aaron Myers,OPERATIONAL,"1253 Washington Road, Thomson",33.490497,-82.50550899999999
9714,Direct Auto Insurance - Thomson,OPERATIONAL,"679 Main Street, Thomson",33.4827599,-82.5068467
9715,Grayson Thomas - COUNTRY Financial Agency Manager,OPERATIONAL,"1258 Washington Road, Thomson",33.49051299999999,-82.5039991
9716,Franklin Insurance Inc,OPERATIONAL,"818 East Robert Toombs Avenue, Washington",33.7297322,-82.7213639
9717,MetLife Auto & Home dba Wells Insurance Brokers LLC,OPERATIONAL,"4800 Washington Road, Evans",33.56036399999999,-82.168106
9736,Vicki Ussery - State Farm Insurance Agent,OPERATIONAL,"584 Cobbham Road, Thomson",33.4787596,-82.4972724
9755,Nationwide Insurance: John Hurst Insurance Group Inc.,OPERATIONAL,"3540 Wheeler Road Ste 108, Augusta",33.4850707,-82.07675259999999
9756,Mutual of Omaha,OPERATIONAL,"153 Davis Road #103, Martinez",33.5100107,-82.08428490000001
9757,Insurance Designers of America,OPERATIONAL,"1450 Greene Street #95, Augusta",33.477174,-81.981906
9758,"Affordable Insurance Agency, Inc.",OPERATIONAL,"2803 Wrightsboro Road #12, Augusta",33.47047360000001,-82.0364185
9759,Kelley Lawrence - State Farm Insurance Agent,OPERATIONAL,"4779 Washington Road, Evans",33.5599184,-82.1647608
9760,SunTrust,OPERATIONAL,"2901 Washington Road, Augusta",33.51182360000001,-82.0385659
9761,American Family Greater Augusta Branch American Family Insurance,OPERATIONAL,"4446 Washington Road, Evans",33.54354320000001,-82.1423365
9762,Aflac Augusta Ga,OPERATIONAL,"3150 Perimeter Parkway #115, Augusta",33.4910346,-82.08866929999999
9763,Hussey William,OPERATIONAL,"1450 Greene Street # 222, Augusta",33.4775239,-81.9819009
9764,Georgia Farm Bureau,OPERATIONAL,"2550 Georgia 88, Hephzibah",33.3125488,-82.1001778
9765,Georgia Farm Bureau,OPERATIONAL,"330 West Milledgeville Road, Harlem",33.416544,-82.31784499999999
9766,GEICO Insurance Agent,OPERATIONAL,"630 Crane Creek Drive Suite 303, Augusta",33.4966501,-82.07883149999999
9767,Allstate,OPERATIONAL,"0231, 119 Davis Road suite 9c, Martinez",33.509207,-82.084836
9768,Hixon Insurance Inc,OPERATIONAL,"108 West Spring Grove Avenue, North Augusta",33.4951763,-81.97134319999999
9769,Austin Taylor Insurance Agency,OPERATIONAL,"3703 Washington Road, Martinez",33.51469199999999,-82.0823118
9770,Matt Murphy: Allstate Insurance,OPERATIONAL,"204 Pleasant Home Road, Augusta",33.5125618,-82.0707817
9771,Allstate Insurance Jamie Felder,OPERATIONAL,"205 North Belair Road, Evans",33.51439149999999,-82.1427022
9772,Rick Kilpatrick: Allstate Insurance,OPERATIONAL,"1810 Wylds Road Ste D, Augusta",33.4573651,-82.0718047
9773,Kim Manders Agency,OPERATIONAL,"4232 Quail Springs Circle, Augusta",33.497928,-82.114285
9774,MetLife Auto & Home dba Wells Insurance Brokers LLC,OPERATIONAL,"4800 Washington Road, Evans",33.56036399999999,-82.168106
9793,Scott Lewis - State Farm Insurance Agent,OPERATIONAL,"275 Thomson Road Ste B, Washington",33.7221558,-82.7088368
9812,"Southern States Insurance, Inc. of Douglasville",OPERATIONAL,"3130 Golf Ridge Boulevard #200, Douglasville",33.719895,-84.723547
9813,Curtis & Associates LLC,OPERATIONAL,"3345 Hunting Creek Pass, Douglasville",33.678505,-84.6783871
9814,Tony Brewer - State Farm Insurance Agent,OPERATIONAL,"1133 North Park Street, Carrollton",33.600693,-85.078536
9815,Tammie Pero: Allstate Insurance,OPERATIONAL,"102 Trojan Drive Ste A, Carrollton",33.5681091,-85.0782871
9816,Georgia Farm Bureau,OPERATIONAL,"9097 Georgia 5, Douglasville",33.732809,-84.76487499999999
9817,Joe Morgan - State Farm Insurance Agent,OPERATIONAL,"3133 Golf Ridge Boulevard Ste 202, Douglasville",33.72042,-84.7244583
9818,Rutledge Agency,OPERATIONAL,"5508 Corn Mill Lane, Powder Springs",33.97110869999999,-84.7139065
9819,Hembree Insurance Agency,OPERATIONAL,"8500 Campbellton Street, Douglasville",33.7490573,-84.7454911
9820,SunTrust,OPERATIONAL,"6943 Douglas Boulevard, Douglasville",33.7256425,-84.758175
9821,Ryan Rice: Allstate Insurance,OPERATIONAL,"206 Bankhead Highway, Carrollton",33.581425,-85.06334799999999
9822,Acceptance Insurance,OPERATIONAL,"271 Temple Avenue, Newnan",33.3884329,-84.8203044
9823,Robert Kenimer - State Farm Insurance Agent,OPERATIONAL,"812 Maple Street, Carrollton",33.5745637,-85.0839579
9824,Jill Duncan - State Farm Insurance Agent,OPERATIONAL,"1654 Maple Street, Carrollton",33.5698402,-85.0991798
9825,Equity Insurance Solutions,OPERATIONAL,"1515 Westfork Drive # B, Lithia Springs",33.7883551,-84.6237
9826,Hightower Family Funeral Homes,OPERATIONAL,"12651 Veterans Memorial Highway, Douglasville",33.74621759999999,-84.7593498
9827,R. Allan Miles Insurance Agency,OPERATIONAL,"121 Lee Street, Carrollton",33.575274,-85.0745421
9828,MY FINANCIAL SERVICES,OPERATIONAL,"430 West Bankhead Highway, Villa Rica",33.731609,-84.92879599999999
9829,Kayron Warren - State Farm Insurance Agent,OPERATIONAL,"8513 Campbellton Street, Douglasville",33.7488441,-84.74608549999999
9830,Georgia Farm Bureau,OPERATIONAL,"4010 U.S. 27, Buchanan",33.81384600000001,-85.19313749999999
9831,"Stallings Insurance Agency, Inc.",OPERATIONAL,"6588 Church Street, Douglasville",33.751286,-84.7457775
9850,BB&T Insurance Services,OPERATIONAL,"1109 South Park Street, Carrollton",33.5593847,-85.0737917
9869,Ralston Charles: Allstate Insurance,OPERATIONAL,"1784 Powder Springs Road Southwest, Marietta",33.90260680000001,-84.6058
9870,"Sterling Seacrest Partners, Inc.",OPERATIONAL,"2500 Cumberland Parkway Southeast, Atlanta",33.8675983,-84.4760795
9871,L.A. Insurance,OPERATIONAL,"2841 Greenbriar Parkway Southwest, Atlanta",33.6893508,-84.491712
9872,"Southern States Insurance, Inc. of Douglasville",OPERATIONAL,"3130 Golf Ridge Boulevard #200, Douglasville",33.719895,-84.723547
9873,Fresenius Medical Care at Select Specialty-Atlanta,OPERATIONAL,"550 West Peachtree Street Northwest, Atlanta",33.7684944,-84.3860605
9874,"Insurance Sales Principles, Inc.",OPERATIONAL,"1500 Parkwood Circle Southeast, Atlanta",33.8995327,-84.4604592
9875,Risk Management & Information Systems,OPERATIONAL,"191 Peachtree Street, Atlanta",33.7590563,-84.3873043
9876,Ubs Holdings LLC,OPERATIONAL,"1197 Peachtree Street Northeast, Atlanta",33.7869047,-84.3826649
9877,"Financial Benefits, Inc",OPERATIONAL,"1201 Peachtree St, 400 Colony Square #1730, Atlanta",33.8873955,-84.46788040000001
9878,SunTrust,OPERATIONAL,"26 Peachtree Street, Atlanta",33.7546902,-84.3899028
9879,American Re-Insurance,OPERATIONAL,"3525 Piedmont Road Northeast, Atlanta",33.8512051,-84.3771118
9880,Allstate Insurance: Don Rowan,OPERATIONAL,"2727 Paces Ferry Road Southeast #230, Atlanta",33.866259,-84.474273
9881,Ammerrit Marketing Group - AIR,OPERATIONAL,"400 West Peachtree Street Northwest, Atlanta",33.7654632,-84.38774289999999
9882,"Hart Capital, LLLP",OPERATIONAL,"2625 Piedmont Road Northeast, Atlanta",33.82741639999999,-84.36521429999999
9883,Kellee Communications Group,OPERATIONAL,"6000 North Terminal Parkway # T118, Atlanta",33.6412569,-84.44453949999999
9884,"T. J. O'Brien & Associates, Inc. - A Member Firm of The Plus Group",OPERATIONAL,"1899 Powers Ferry Road # 232, Atlanta",33.90781399999999,-84.46434099999999
9885,First American Title Insurance Company - National Commercial Services,OPERATIONAL,"3455 Peachtree Road Northeast Suite 675, Atlanta",33.8501888,-84.360202
9886,John Hancock Life,OPERATIONAL,"1100 Peachtree Street Northeast, Atlanta",33.7848198,-84.38353169999999
9887,Northwestern Mutual - F Baird,OPERATIONAL,"4401 Northside Parkway Northwest #260, Atlanta",33.8680011,-84.4490063
9888,Ricky Gilley American Family Insurance,OPERATIONAL,"1745 Phoenix Boulevard, College Park",33.6157694,-84.4462238
9907,Aflac: Scott Eells,OPERATIONAL,"1950 Barrett Lakes Boulevard #1034, Kennesaw",34.0007461,-84.5719475
9926,Unum,OPERATIONAL,"6 Concourse Parkway #2700, Atlanta",33.91706599999999,-84.3558511
9927,Ralston Charles: Allstate Insurance,OPERATIONAL,"1784 Powder Springs Road Southwest, Marietta",33.90260680000001,-84.6058
9928,Sun Life Financial,OPERATIONAL,"1100 Abernathy Road Northeast # 550, Atlanta",33.93437619999999,-84.3523975
9929,"Sterling Seacrest Partners, Inc.",OPERATIONAL,"2500 Cumberland Parkway Southeast, Atlanta",33.8675983,-84.4760795
9930,Fresenius Medical Care at Select Specialty-Atlanta,OPERATIONAL,"550 West Peachtree Street Northwest, Atlanta",33.7684944,-84.3860605
9931,First American Title Insurance Company - National Commercial Services,OPERATIONAL,"3455 Peachtree Road Northeast Suite 675, Atlanta",33.8501888,-84.360202
9932,L.A. Insurance,OPERATIONAL,"2841 Greenbriar Parkway Southwest, Atlanta",33.6893508,-84.491712
9933,Risk Management & Information Systems,OPERATIONAL,"191 Peachtree Street, Atlanta",33.7590563,-84.3873043
9934,American Re-Insurance,OPERATIONAL,"3525 Piedmont Road Northeast, Atlanta",33.8512051,-84.3771118
9935,"Insurance Sales Principles, Inc.",OPERATIONAL,"1500 Parkwood Circle Southeast, Atlanta",33.8995327,-84.4604592
9936,Mutual of America,OPERATIONAL,"5 Concourse Parkway # 1275, Atlanta",33.916903,-84.354615
9937,Ubs Holdings LLC,OPERATIONAL,"1197 Peachtree Street Northeast, Atlanta",33.7869047,-84.3826649
9938,Morgan Keegan: Iglar Lenard,OPERATIONAL,"1100 Abernathy Road Northeast # 1850, Atlanta",33.93437619999999,-84.3523975
9939,"Hart Capital, LLLP",OPERATIONAL,"2625 Piedmont Road Northeast, Atlanta",33.82741639999999,-84.36521429999999
9940,PMA Insurance Group,OPERATIONAL,"1100 Abernathy Road Northeast # 650, Atlanta",33.93437619999999,-84.3523975
9941,Lawyers Title,OPERATIONAL,"6 Concourse Parkway, Atlanta",33.9170982,-84.3558686
9942,AAA East Cobb Car Care Plus,OPERATIONAL,"1197 Johnson Ferry Road Ste 100, Marietta",33.9774933,-84.4173076
9943,"Southern States Insurance, Inc. of Douglasville",OPERATIONAL,"3130 Golf Ridge Boulevard #200, Douglasville",33.719895,-84.723547
9944,Southern Employee Benefits,OPERATIONAL,"3334 Peachtree Road, Atlanta",33.8492074,-84.3708417
9945,Acceptance Insurance,OPERATIONAL,"2165 Cheshire Bridge Road Northeast #2, Atlanta",33.8133915,-84.3534936
9964,Rutherfoord Inc,OPERATIONAL,"5660 New Northside Drive # 400, Atlanta",33.908964,-84.43112599999999
9983,Unum,OPERATIONAL,"6 Concourse Parkway #2700, Atlanta",33.91706599999999,-84.3558511
9984,Sun Life Financial,OPERATIONAL,"1100 Abernathy Road Northeast # 550, Atlanta",33.93437619999999,-84.3523975
9985,Ralston Charles: Allstate Insurance,OPERATIONAL,"1784 Powder Springs Road Southwest, Marietta",33.90260680000001,-84.6058
9986,"Sterling Seacrest Partners, Inc.",OPERATIONAL,"2500 Cumberland Parkway Southeast, Atlanta",33.8675983,-84.4760795
