,Unnamed: 0,agency_name,agency_status,agency_address,agency_latitude,agency_longitude,latlng,city,state,county
1110,1110,Quote Georgia,OPERATIONAL,"125 South Milledge Avenue, Athens",33.9547434,-83.3879948,"33.9547434,-83.3879948",Athens,Georgia,Clarke County
1111,1111,Associated Underwriters,OPERATIONAL,"470 Hill Street, Athens",33.959774,-83.389436,"33.95977399999999,-83.38943599999998",Athens,Georgia,Clarke County
1112,1112,Insurance,OPERATIONAL,"393 West Hancock Avenue, Athens",33.958654,-83.381827,"33.958654,-83.381827",Athens,Georgia,Clarke County
1113,1113,Langley Dwight,OPERATIONAL,"101 Trinity Place, Athens",33.976411,-83.415013,"33.976411,-83.415013",Athens,Georgia,Clarke County
1114,1114,SunTrust,OPERATIONAL,"101 North Lumpkin Street, Athens",33.9575395,-83.377064,"33.9575395,-83.37706399999998",Athens,Georgia,Clarke County
1115,1115,"Moulton & Hardin, Inc. / M&H OneSource",OPERATIONAL,"1394 South Milledge Avenue, Athens",33.9372578,-83.3850111,"33.9372578,-83.38501110000001",Athens,Georgia,Clarke County
1116,1116,Frontier Insurance Adjusters,OPERATIONAL,"1211 Willow Ridge, Athens",33.9011906,-83.4318469,"33.9011906,-83.43184690000002",Athens,Georgia,Oconee County
1117,1117,Lawrence Joseph,OPERATIONAL,"1199 Prince Avenue, Athens",33.9611872,-83.3982944,"33.961187200000005,-83.3982944",Athens,Georgia,Clarke County
1118,1118,Premier Insurance,OPERATIONAL,"3620 Atlanta Highway #A, Athens",33.9404154,-83.455141,"33.9404154,-83.455141",Athens,Georgia,Clarke County
1119,1119,Boswell Group,OPERATIONAL,"788 Prince Avenue, Athens",33.9618102,-83.3905957,"33.9618102,-83.39059569999998",Athens,Georgia,Clarke County
1120,1120,Darby Insurance,OPERATIONAL,"780 U.S. 29, Athens",33.9968839,-83.335474,"33.9968839,-83.335474",Athens,Georgia,Clarke County
1121,1121,A Advantage Insurance,OPERATIONAL,"3724 Atlanta Highway, Athens",33.945347,-83.470964,"33.94534699999999,-83.470964",Athens,Georgia,Clarke County
1122,1122,Cole Hixon Insurance,OPERATIONAL,"2023 Hog Mountain Road, Watkinsville",33.8748445,-83.4389647,"33.8748445,-83.4389647",Watkinsville,Georgia,Oconee County
1123,1123,Evans Sheree,OPERATIONAL,"127 East Jefferson Street, Madison",33.5938528,-83.4640647,"33.59385280000001,-83.4640647",Madison,Georgia,Morgan County
1124,1124,"A/R Auto Sales, Inc",OPERATIONAL,"961 Elbert Street, Elberton",34.0916671,-82.8468345,"34.0916671,-82.8468345",Elberton,Georgia,Elbert County
1125,1125,BB&T Insurance Services,OPERATIONAL,"475 East Broad Street, Athens",33.9584946,-83.3731573,"33.9584946,-83.3731573",Athens,Georgia,Clarke County
1126,1126,Johnson Insurance Services,OPERATIONAL,"103 South Alexander Avenue, Washington",33.7360988,-82.7363591,"33.73609879999999,-82.73635910000002",Washington,Georgia,Wilkes County
1127,1127,Jeremy Hoyt - COUNTRY Financial representative,OPERATIONAL,"6 W Public Square, Washington",33.7374441,-82.7395879,"33.7374441,-82.73958789999998",Washington,Georgia,Wilkes County
1128,1128,Doug Newman - State Farm Insurance Agent,OPERATIONAL,"228 North Peachtree Street, Lincolnton",33.795749,-82.4774689,"33.79574900000001,-82.47746889999998",Lincolnton,Georgia,Lincoln County
1129,1129,Peach State Insurance,OPERATIONAL,"647 Main Street, Thomson",33.4806842,-82.5059863,"33.4806842,-82.50598629999998",Thomson,Georgia,McDuffie County
1130,1130,Bill West - State Farm Insurance Agent,OPERATIONAL,"128 North Main Street, McCormick",33.9133196,-82.2947792,"33.9133196,-82.29477920000002",McCormick,South Carolina,McCormick County
1131,1131,Hugh C Brown Insurance,OPERATIONAL,"West Augusta Street, McCormick",33.9117433,-82.2934476,"33.9117433,-82.2934476",McCormick,South Carolina,McCormick County
1132,1132,B.J. Jordan - State Farm Insurance Agent,OPERATIONAL,"5159 Columbia Road Suite 103, Grovetown",33.5091866,-82.200773,"33.50918660000001,-82.200773",Evans,Georgia,Columbia County
1133,1133,White Insurance Metro Atlanta,OPERATIONAL,"3104 Creekside Village Drive Northwest Suite 101, Kennesaw",34.0321936,-84.6557759,"34.03219360000001,-84.65577590000002",Kennesaw,Georgia,Cobb County
1134,1134,Aflac,OPERATIONAL,"107 Redmond Road, Rome",34.2779269,-85.1860407,"34.2779269,-85.18604069999998",Rome,Georgia,Floyd County
1135,1135,Aflac,OPERATIONAL,"107 Postelle Street, Cartersville",34.166364,-84.7991763,"34.166364,-84.79917629999998",Cartersville,Georgia,Bartow County
1136,1136,Healthtrust Financial Network,OPERATIONAL,"85 Golf Crest Drive # 205, Acworth",34.0503081,-84.759842,"34.0503081,-84.75984199999998",Acworth,Georgia,Paulding County
1137,1137,Farmers Insurance- The Hathaway Agency,OPERATIONAL,"3905 Jiles Road, Kennesaw",34.049011,-84.619939,"34.049011,-84.619939",Kennesaw,Georgia,Cobb County
1138,1138,Acceptance Insurance,OPERATIONAL,"960 North Tennessee Street, Cartersville",34.1875931,-84.7961448,"34.1875931,-84.7961448",Cartersville,Georgia,Bartow County
1139,1139,Abbey Insurance,OPERATIONAL,"3950 Cobb Parkway Northwest # 105, Acworth",34.0516418,-84.701106,"34.05164180000001,-84.70110600000002",Acworth,Georgia,Cobb County
1140,1140,SunTrust,OPERATIONAL,"2480 Dallas Highway SW, Marietta",33.9468081,-84.6249554,"33.94680809999999,-84.62495539999998",Marietta,Georgia,Cobb County
1141,1141,Ernest Foster - Allstate Agent,OPERATIONAL,"8651 Hiram Acworth Highway #117, Dallas",34.0093021,-84.7545084,"34.0093021,-84.75450839999998",Dallas,Georgia,Paulding County
1142,1142,Barnes Insurance,OPERATIONAL,"512 East Elm Street, Rockmart",33.9967286,-85.04368,"33.996728600000004,-85.04368000000002",Rockmart,Georgia,Polk County
1143,1143,Allstate Personal Financial Representative: Joseph Carbone,OPERATIONAL,"3750 Palladian Village Drive Apt 21, Marietta",34.0411948,-84.4765355,"34.0411948,-84.4765355",Marietta,Georgia,Cobb County
1144,1144,Steve Paige - State Farm Insurance Agent,OPERATIONAL,"8525 Dunwoody Place bldg 14, Sandy Springs",33.9873975,-84.3403456,"33.9873975,-84.34034559999998",Sandy Springs,Georgia,Fulton County
1145,1145,Gregory Greenfield & Associates Ltd,OPERATIONAL,"5775 Peachtree Dunwoody Road, Atlanta",33.9116643,-84.3504921,"33.9116643,-84.35049210000003",Sandy Springs,Georgia,Fulton County
1146,1146,TIAA Financial Services,OPERATIONAL,"6 Concourse Parkway Suite 2600, Atlanta",33.917001,-84.356104,"33.917001,-84.356104",Sandy Springs,Georgia,Fulton County
1147,1147,Andrew Herman,OPERATIONAL,"3556 Old Milton Parkway, Alpharetta",34.0665797,-84.2561037,"34.066579700000005,-84.2561037",Alpharetta,Georgia,Fulton County
1148,1148,Admiral Insurance Co,OPERATIONAL,"6455 East Johns Crossing # 325, Duluth",34.0624746,-84.1694623,"34.0624746,-84.16946229999998",Johns Creek,Georgia,Fulton County
1149,1149,Litigation & Claims Services Inc,OPERATIONAL,"12460 Crabapple Road, Alpharetta",34.0858388,-84.356916,"34.0858388,-84.356916",Alpharetta,Georgia,Fulton County
1150,1150,Willis Insurance: Baltz Dennis,OPERATIONAL,"1 Glenlake Parkway Northeast # 1100, Atlanta",33.9343646,-84.3593323,"33.93436459999999,-84.35933229999998",Sandy Springs,Georgia,Fulton County
1151,1151,B F Re Underwriters,OPERATIONAL,"6455 East Johns Crossing # 310, Duluth",34.0624746,-84.1694623,"34.0624746,-84.16946229999998",Johns Creek,Georgia,Fulton County
1152,1152,Jason Wright - COUNTRY Financial representative,OPERATIONAL,"3325 Duluth Highway Ste 104, Duluth",33.9978861,-84.1392469,"33.9978861,-84.1392469",Duluth,Georgia,Gwinnett County
1153,1153,Nie Pan: Allstate Insurance,OPERATIONAL,"6290 Abbotts Bridge Road Ste 602, Duluth",34.0457461,-84.1757162,"34.0457461,-84.1757162",Duluth,Georgia,Fulton County
1154,1154,Title Masters of Georgia LLC,OPERATIONAL,"11695 Johns Creek Parkway # 325, Duluth",34.0653123,-84.1657499,"34.065312299999995,-84.16574990000002",Johns Creek,Georgia,Fulton County
1155,1155,Benefits Membership Inc,OPERATIONAL,"3145 Reps Miller Road Northwest A, Norcross",33.9546809,-84.2165103,"33.9546809,-84.2165103",Norcross,Georgia,Gwinnett County
1156,1156,Cincinnati Insurance Co,OPERATIONAL,"3700 Crestwood Parkway Northwest # 440, Duluth",33.9456014,-84.1281713,"33.945601399999994,-84.12817129999998",Duluth,Georgia,Gwinnett County
1157,1157,Travelers,OPERATIONAL,"3885 Mundy Mill Road, Oakwood",34.233052,-83.8744276,"34.233052,-83.87442759999998",Oakwood,Georgia,Hall County
1158,1158,Aflac,OPERATIONAL,"2420 Old Flowery Branch Road # 105, Gainesville",34.2732311,-83.8617098,"34.2732311,-83.8617098",Gainesville,Georgia,Hall County
1159,1159,Jeanne White - State Farm Insurance Agent,OPERATIONAL,"1400 Buford Highway Northeast Ste D-2, Buford",34.0938466,-84.0174959,"34.0938466,-84.0174959",Buford,Georgia,Gwinnett County
1160,1160,Commerce Insurance Agency,OPERATIONAL,"3219 Maysville Road, Commerce",34.2092076,-83.4800037,"34.2092076,-83.4800037",Commerce,Georgia,Jackson County
1161,1161,Pachuta Insurance,OPERATIONAL,"1031 Village Drive suite a, Watkinsville",33.873305,-83.436711,"33.873305,-83.436711",Watkinsville,Georgia,Oconee County
1162,1162,hutchins4health,OPERATIONAL,"118 Elm Street, Winder",33.9889479,-83.711009,"33.98894790000001,-83.71100899999998",Winder,Georgia,Barrow County
1163,1163,Phil Kinney Agency,OPERATIONAL,"1031 Park Drive Suite 3, Watkinsville",33.8733232,-83.4377333,"33.8733232,-83.43773329999998",Watkinsville,Georgia,Oconee County
1164,1164,Nationwide Insurance: Cole Hixon Insurance Inc,OPERATIONAL,"514 Macon Highway, Athens",33.9207951,-83.3846274,"33.9207951,-83.38462740000001",Athens,Georgia,Clarke County
1165,1165,Georgia Farm Bureau,OPERATIONAL,"893 Elbert Street, Elberton",34.0989246,-82.8473728,"34.098924600000004,-82.8473728",Elberton,Georgia,Elbert County
1166,1166,Melton Insurance Agency,OPERATIONAL,"961 Elbert Street, Elberton",34.0916671,-82.8468345,"34.0916671,-82.8468345",Elberton,Georgia,Elbert County
1167,1167,Georgia Farm Bureau,OPERATIONAL,"719 U.S. 29, Danielsville",34.1336149,-83.2155533,"34.13361489999999,-83.2155533",Danielsville,Georgia,Madison County
1168,1168,"Cheryl L. Stuchell, LPN",OPERATIONAL,Athens,33.9718558,-83.3651649,"33.97185579999999,-83.36516490000002",Athens,Georgia,Clarke County
1169,1169,Jack Fricks Jr - State Farm Insurance Agent,OPERATIONAL,"326 Elbert Street, Elberton",34.1077328,-82.8583088,"34.1077328,-82.8583088",Elberton,Georgia,Elbert County
1170,1170,"Elbert Insurance Associates, Incorporated",OPERATIONAL,"520 Elbert Street, Elberton",34.1061576,-82.8553019,"34.1061576,-82.85530190000001",Elberton,Georgia,Elbert County
1171,1171,Franklin Insurance Inc,OPERATIONAL,"264 Heard Street, Elberton",34.107553,-82.862317,"34.107553,-82.86231699999998",Elberton,Georgia,Elbert County
1172,1172,Spivey Financial Group,OPERATIONAL,"25 Thomas Street, Elberton",34.1078787,-82.8652191,"34.10787869999999,-82.86521909999998",Elberton,Georgia,Elbert County
1173,1173,SHK & Associates,OPERATIONAL,"8 North Oliver Street Suite 401, Elberton",34.1104176,-82.8675989,"34.110417600000005,-82.86759889999998",Elberton,Georgia,Elbert County
1174,1174,Nationwide Insurance: Richard W Wilson,OPERATIONAL,"805 West Greenwood Street, Abbeville",34.163802,-82.3817529,"34.16380199999999,-82.38175290000002",Abbeville,South Carolina,Abbeville County
1175,1175,Johnson/Jones Insurance Services,OPERATIONAL,"101 East Robert Toombs Avenue, Washington",33.7369564,-82.7380914,"33.736956400000004,-82.73809140000002",Washington,Georgia,Wilkes County
1176,1176,Todd Darragh: Allstate Insurance,OPERATIONAL,"114 Court Square, Abbeville",34.1780289,-82.3787609,"34.1780289,-82.3787609",Abbeville,South Carolina,Abbeville County
1177,1177,Grover Lunsford - State Farm Insurance Agent,OPERATIONAL,"972 Rome Road Southwest, Calhoun",34.470015,-84.9732222,"34.47001499999999,-84.97322220000002",Calhoun,Georgia,Gordon County
1178,1178,Wayne White Insurance Agency,OPERATIONAL,"127 Kenmorland Circle, Calhoun",34.4777522,-84.9310116,"34.47775219999999,-84.93101159999998",Calhoun,Georgia,Gordon County
1179,1179,Georgia Farm Bureau,OPERATIONAL,"487 West Belmont Drive, Calhoun",34.481686,-84.946225,"34.481686,-84.946225",Calhoun,Georgia,Gordon County
1180,1180,Alfa Insurance,OPERATIONAL,"489 East Main Street, Cartersville",34.1679349,-84.7847576,"34.1679349,-84.78475759999998",Cartersville,Georgia,Bartow County
1181,1181,Allstate Insurance: Howard Maxwell,OPERATIONAL,"803 North Tennessee Street, Cartersville",34.1817538,-84.7939474,"34.1817538,-84.79394740000002",Cartersville,Georgia,Bartow County
1182,1182,SunTrust,OPERATIONAL,"4386 Cobb Parkway Northwest, Acworth",34.062439,-84.7222294,"34.062439000000005,-84.72222939999997",Acworth,Georgia,Cobb County
1183,1183,Allstate Insurance: Sam Braly,OPERATIONAL,"121 Postelle Street, Cartersville",34.1617307,-84.7898322,"34.1617307,-84.78983219999998",Cartersville,Georgia,Bartow County
1184,1184,Janet Martin - State Farm Insurance Agent,OPERATIONAL,"700 Douthit Ferry Road #740, Cartersville",34.1376905,-84.8202166,"34.137690500000005,-84.8202166",Cartersville,Georgia,Bartow County
1185,1185,Melissa Eldridge - State Farm Insurance Agent,OPERATIONAL,"415 Shorter Avenue SW, Rome",34.2644447,-85.1950055,"34.26444470000001,-85.19500550000002",Rome,Georgia,Floyd County
1186,1186,Button Lewis - State Farm Insurance Agent,OPERATIONAL,"321 North Tennessee Street, Cartersville",34.172209,-84.793051,"34.172209,-84.79305099999998",Cartersville,Georgia,Bartow County
1187,1187,Alfa Insurance - Mark Swanson Agency,OPERATIONAL,"601 East 1st Street, Rome",34.255739,-85.1677584,"34.255739,-85.1677584",Rome,Georgia,Floyd County
1188,1188,Atlanta DI Center,OPERATIONAL,"101 McCanless Street, Cartersville",34.1611405,-84.7914759,"34.16114050000001,-84.79147590000002",Cartersville,Georgia,Bartow County
1189,1189,Jeff Sims - COUNTRY Financial representative,OPERATIONAL,"1607 Martha Berry Boulevard Northeast Ste A, Rome",34.2731144,-85.182664,"34.2731144,-85.182664",Rome,Georgia,Floyd County
1190,1190,Integrity Medicare Solutions,OPERATIONAL,"270 Cobb Parkway Southeast, Marietta",33.9452971,-84.5193516,"33.945297100000005,-84.51935160000002",Marietta,Georgia,Cobb County
1191,1191,A & A Tax & Financial Services,OPERATIONAL,"125 Townpark Drive #300, Kennesaw",34.0399228,-84.5670862,"34.03992279999999,-84.56708619999998",Kennesaw,Georgia,Cobb County
1192,1192,Safeco Insurance Agent,OPERATIONAL,"3901 Roswell Road #115, Marietta",33.9784809,-84.43819,"33.978480899999994,-84.43818999999998",Marietta,Georgia,Cobb County
1193,1193,Triumph Advisors,OPERATIONAL,"2230 Towne Lake Parkway, Woodstock",34.110072,-84.552552,"34.110071999999995,-84.55255199999998",Woodstock,Georgia,Cherokee County
1194,1194,Atlanta Insurance,OPERATIONAL,"1830 Water Place Unit 105, Atlanta",33.9087923,-84.4859499,"33.908792299999995,-84.48594990000002",Atlanta,Georgia,Cobb County
1195,1195,Navigator Benefits,OPERATIONAL,"12460 Crabapple Road, Alpharetta",34.0858388,-84.356916,"34.0858388,-84.356916",Alpharetta,Georgia,Fulton County
1196,1196,Willis Insurance Services of GA Inc,OPERATIONAL,"1349 Old 41 Highway Northwest # 125, Marietta",33.978553,-84.5639939,"33.97855299999999,-84.5639939",Marietta,Georgia,Cobb County
1197,1197,R Miller & Associates,OPERATIONAL,"1899 Powers Ferry Road #315, Atlanta",33.9078118,-84.4642912,"33.9078118,-84.46429119999998",Atlanta,Georgia,Cobb County
1198,1198,HCC Surety Group,OPERATIONAL,"225 Townpark Drive # 145, Kennesaw",34.0401292,-84.5684865,"34.04012919999999,-84.56848649999998",Kennesaw,Georgia,Cobb County
1199,1199,Unity Insurance,OPERATIONAL,"600 Embassy Row Northeast, Atlanta",33.9373738,-84.3548991,"33.9373738,-84.3548991",Atlanta,Georgia,Fulton County
1200,1200,Prudential| Don Smith | Life Insurance & Annuities,OPERATIONAL,"3343 Peachtree Road, Atlanta",33.8468472,-84.3668744,"33.8468472,-84.3668744",Atlanta,Georgia,Fulton County
1201,1201,Darrin Collins: Allstate Insurance,OPERATIONAL,"5901 Ptrdndy Rd Ste C80, NE, Atlanta",33.9162702,-84.3503734,"33.91627020000001,-84.35037340000002",Atlanta,Georgia,Fulton County
1202,1202,"The Law Offices of Sam Maguire, Jr. P.C.",OPERATIONAL,"SynerG Law Complex, 6075 Barfield Road UNIT 119, Sandy Springs",33.9203825,-84.3588251,"33.9203825,-84.35882509999998",Sandy Springs,Georgia,Fulton County
1203,1203,CSI Insurance Agency,OPERATIONAL,"316 Maxwell Road #100, Alpharetta",34.0669624,-84.3002351,"34.0669624,-84.3002351",Alpharetta,Georgia,Fulton County
1204,1204,Northwest Mutual Insurance Co,OPERATIONAL,"5 Concourse Parkway # 2410, Atlanta",33.9169723,-84.3545991,"33.9169723,-84.35459909999999",Atlanta,Georgia,Fulton County
1205,1205,Nationwide Insurance: Sae Wook Oh,OPERATIONAL,"6290 Abbotts Bridge Road Ste 504, Duluth",34.0448904,-84.1759888,"34.04489040000001,-84.1759888",Johns Creek,Georgia,Fulton County
1206,1206,Pre-paid Legal Services & Identity Theft Protection,OPERATIONAL,Dahlonega,34.5260901,-83.9843486,"34.526090100000005,-83.98434859999998",Dahlonega,Georgia,Lumpkin County
1207,1207,"Pinkerton Financial Resources, LLC",OPERATIONAL,"3548 Old Milton Parkway, Alpharetta",34.0664818,-84.2561464,"34.0664818,-84.25614639999998",Alpharetta,Georgia,Fulton County
1208,1208,Westfield Group,OPERATIONAL,"3505 Koger Boulevard, Duluth",33.9496308,-84.1233108,"33.949630799999994,-84.1233108",Duluth,Georgia,Gwinnett County
1209,1209,Sedgwick Claims Management Services,OPERATIONAL,"3700 Crestwood Parkway Northwest # 600, Duluth",33.9456563,-84.1281402,"33.9456563,-84.12814019999998",Duluth,Georgia,Gwinnett County
1210,1210,Aflac,OPERATIONAL,"629 Dawsonville Highway, Gainesville",34.2947912,-83.8530979,"34.2947912,-83.85309790000002",Gainesville,Georgia,Hall County
1211,1211,Aflac,OPERATIONAL,"958 McEver Road # B3, Gainesville",34.2966323,-83.8633444,"34.29663230000001,-83.8633444",Gainesville,Georgia,Hall County
1212,1212,Georgia Farm Bureau,OPERATIONAL,"2405 Lighthouse Manor Drive, Gainesville",34.326736,-83.806016,"34.32673599999999,-83.806016",Gainesville,Georgia,Hall County
1213,1213,Ryan Hudson - State Farm Insurance Agent,OPERATIONAL,"475 Dawsonville Highway Suite E, Gainesville",34.2948277,-83.8506568,"34.2948277,-83.8506568",Gainesville,Georgia,Hall County
1214,1214,Turner Wood & Smith Insurance,OPERATIONAL,"1515 Community Way, Gainesville",34.3083496,-83.8065032,"34.30834960000001,-83.8065032",Gainesville,Georgia,Hall County
1215,1215,Skelton-Morris Associates,OPERATIONAL,"26 Chandler Center, Hartwell",34.362533,-82.9352185,"34.36253299999999,-82.93521849999998",Hartwell,Georgia,Hart County
1216,1216,Van Keith Insurance,OPERATIONAL,"30063-30115 Georgia 15, Commerce",34.2693112,-83.4670173,"34.269311200000004,-83.4670173",Commerce,Georgia,Banks County
1217,1217,Aflac,OPERATIONAL,"2710 North Main Street, Anderson",34.530853,-82.661733,"34.530853,-82.66173300000001",Anderson,South Carolina,Anderson County
1218,1218,Georgia Farm Bureau,OPERATIONAL,"341 West Howell Street, Hartwell",34.3566433,-82.9436918,"34.356643299999995,-82.94369180000002",Hartwell,Georgia,Hart County
1219,1219,Gateway Financial Solutions,OPERATIONAL,"90 East Franklin Street, Hartwell",34.3524607,-82.9279478,"34.35246070000001,-82.9279478",Hartwell,Georgia,Hart County
1220,1220,BB&T Insurance Services,OPERATIONAL,"13260 Jones Street, Lavonia",34.4421404,-83.112112,"34.4421404,-83.112112",Lavonia,Georgia,Franklin County
1221,1221,Merryn Walker: Allstate Insurance,OPERATIONAL,"570 Gaines School Road, Athens",33.9336917,-83.330153,"33.933691700000004,-83.330153",Athens,Georgia,Clarke County
1222,1222,Unum,OPERATIONAL,"415 Smith Road, LaFayette",34.6241932,-85.1381509,"34.6241932,-85.13815090000001",LaFayette,Georgia,Walker County
1223,1223,Aflac,OPERATIONAL,"714 South Thornton Avenue # D, Dalton",34.7621158,-84.9718834,"34.7621158,-84.97188340000002",Dalton,Georgia,Whitfield County
1224,1224,Aflac,OPERATIONAL,"507 South Thornton Avenue, Dalton",34.76664,-84.9712132,"34.76663999999999,-84.9712132",Dalton,Georgia,Whitfield County
1225,1225,Julie Svardh - State Farm Insurance Agent,OPERATIONAL,"1515 Dean Avenue, Rome",34.2334139,-85.1594156,"34.233413899999995,-85.15941560000002",Rome,Georgia,Floyd County
1226,1226,"Coosa Valley Financial Group, Inc.",OPERATIONAL,"415 East 2nd Street, Rome",34.248069,-85.169209,"34.248069,-85.169209",Rome,Georgia,Floyd County
1227,1227,Cigna,OPERATIONAL,"5081 Georgia 114, Lyerly",34.4168896,-85.3922509,"34.4168896,-85.39225090000002",Lyerly,Georgia,Chattooga County
1228,1228,Jowers-Sklar Insurance,OPERATIONAL,"706 East 2nd Avenue SW, Rome",34.243704,-85.1660218,"34.243704,-85.1660218",Rome,Georgia,Floyd County
1229,1229,Teresa Lumsden - State Farm Insurance Agent,OPERATIONAL,"2939 Martha Berry Highway NW, Rome",34.3070198,-85.1740354,"34.30701979999999,-85.17403540000002",Rome,Georgia,Floyd County
1230,1230,Check Into Cash Title Pawn,OPERATIONAL,"136 West Belmont Drive Ste 136, Calhoun",34.4782422,-84.9353242,"34.478242200000004,-84.93532420000003",Calhoun,Georgia,Gordon County
1231,1231,Georgia Farm Bureau,OPERATIONAL,"9921 Commerce Street, Summerville",34.478953,-85.349375,"34.478953000000004,-85.349375",Summerville,Georgia,Chattooga County
1232,1232,Meadowbrook Insurance LLC,OPERATIONAL,"300 Parkbrooke Place, Woodstock",34.1100721,-84.5600539,"34.110072100000004,-84.56005390000001",Woodstock,Georgia,Cherokee County
1233,1233,Aetna- Authorized Agent,OPERATIONAL,"4463 Towne Lake Parkway #100, Woodstock",34.126731,-84.572263,"34.126731,-84.57226299999998",Woodstock,Georgia,Cherokee County
1234,1234,OSC Insurance Services,OPERATIONAL,"245 Townpark Drive Suite 200, Kennesaw",34.0406613,-84.570968,"34.0406613,-84.57096800000002",Kennesaw,Georgia,Cobb County
1235,1235,Szabolcsi Leslie,OPERATIONAL,"245 Townpark Drive #100, Kennesaw",34.0408873,-84.570997,"34.040887299999994,-84.57099699999998",Kennesaw,Georgia,Cobb County
1236,1236,Farmers Insurance - Sheppard Bowen,OPERATIONAL,"799 West Avenue Ste 101, Cartersville",34.1586366,-84.8148394,"34.1586366,-84.81483940000003",Cartersville,Georgia,Bartow County
1237,1237,Fox Everett Insurance,OPERATIONAL,"12600 Deerfield Parkway # 100, Alpharetta",34.0895221,-84.2707736,"34.0895221,-84.2707736",Alpharetta,Georgia,Fulton County
1238,1238,Guardian Life Insurance Co-America,OPERATIONAL,"12600 Deerfield Parkway, Alpharetta",34.0895221,-84.2707736,"34.0895221,-84.2707736",Alpharetta,Georgia,Fulton County
1239,1239,Roxi Perkins: Allstate Insurance,OPERATIONAL,"1080 Cambridge Square Ste B, Alpharetta",34.0680776,-84.3151816,"34.06807759999999,-84.3151816",Alpharetta,Georgia,Fulton County
1240,1240,National Transportation: Munson Richard,OPERATIONAL,"1051 Cambridge Square, Alpharetta",34.067593,-84.315105,"34.067593,-84.315105",Alpharetta,Georgia,Fulton County
1241,1241,Long Term Care Insurance Partner,OPERATIONAL,"312 Maxwell Road, Alpharetta",34.0671569,-84.3005742,"34.06715689999999,-84.30057420000001",Alpharetta,Georgia,Fulton County
1242,1242,Balanced Equities Inc,OPERATIONAL,"312 Maxwell Road #400, Alpharetta",34.0677518,-84.300735,"34.0677518,-84.300735",Alpharetta,Georgia,Fulton County
1243,1243,Greg Crenshaw,OPERATIONAL,"475 West Crossville Road, Roswell",34.0544482,-84.3750679,"34.0544482,-84.37506789999998",Roswell,Georgia,Fulton County
1244,1244,AXIS Capital,OPERATIONAL,"10000 Avalon Boulevard Suite 200, Alpharetta",34.0698047,-84.2742998,"34.06980469999999,-84.27429980000002",Alpharetta,Georgia,Fulton County
1245,1245,Farmers Insurance Sherlyn Wilson Agency,OPERATIONAL,"13010 Morris Road, Alpharetta",34.0961337,-84.2626691,"34.09613369999999,-84.2626691",Milton,Georgia,Fulton County
1246,1246,"Norton Metro, LLC",OPERATIONAL,"11675 Great Oaks Way Suite 100, Alpharetta",34.0612442,-84.2681933,"34.061244200000004,-84.2681933",Alpharetta,Georgia,Fulton County
1247,1247,Allstate Personal Financial Representative: Christopher O Connell,OPERATIONAL,"3000 Old Alabama Road Ste 103, Alpharetta",34.0222344,-84.2727261,"34.02223439999999,-84.2727261",Johns Creek,Georgia,Fulton County
1248,1248,Great South Benefits,OPERATIONAL,"5400 Laurel Springs Parkway, Suwanee",34.086097,-84.157512,"34.086096999999995,-84.157512",Suwanee,Georgia,Forsyth County
1249,1249,Abbey Insurance,OPERATIONAL,"3870 Peachtree Industrial Boulevard, Duluth",33.9878734,-84.1685498,"33.9878734,-84.16854980000002",Duluth,Georgia,Gwinnett County
1250,1250,Peachstate Insurance,OPERATIONAL,"250 Atlanta Road, Cumming",34.2028321,-84.134884,"34.20283209999999,-84.134884",Cumming,Georgia,Forsyth County
1251,1251,Aflac,OPERATIONAL,"53 Thunder Road, Dawsonville",34.4257363,-84.1358012,"34.4257363,-84.1358012",Dawsonville,Georgia,Dawson County
1252,1252,Kristy Cassidy American Family Insurance,OPERATIONAL,"1400 Buford Highway Northeast, Buford",34.0930221,-84.0181882,"34.093022100000006,-84.0181882",Buford,Georgia,Gwinnett County
1253,1253,Rusty Smith - State Farm Insurance Agent,OPERATIONAL,"214 Canton Road a, Cumming",34.210009,-84.1438948,"34.210009,-84.1438948",Cumming,Georgia,Forsyth County
1254,1254,Sutter McLellan & Gilbreath,OPERATIONAL,"416 Pirkle Ferry Road, Cumming",34.2068333,-84.1317432,"34.20683330000001,-84.1317432",Cumming,Georgia,Forsyth County
1255,1255,Aflac,OPERATIONAL,"5540 Laurel Oak Drive, Cumming",34.089564,-84.1585789,"34.089564,-84.15857890000002",Suwanee,Georgia,Forsyth County
1256,1256,GUA Home,OPERATIONAL,"415 Horizon Drive #200, Suwanee",34.0327721,-84.0315916,"34.0327721,-84.0315916",Suwanee,Georgia,Gwinnett County
1257,1257,Dave Harden - State Farm Insurance Agent,OPERATIONAL,"5950 Bethelview Road #100, Cumming",34.1646351,-84.1780076,"34.16463509999999,-84.17800759999999",Cumming,Georgia,Forsyth County
1258,1258,Best Insurance Center,OPERATIONAL,"1010 Jesse Jewell Parkway, Gainesville",34.2900529,-83.8336264,"34.2900529,-83.83362640000001",Gainesville,Georgia,Hall County
1259,1259,Cotton States Insurance,OPERATIONAL,"200 West Academy Street, Gainesville",34.2999822,-83.829362,"34.2999822,-83.82936200000002",Gainesville,Georgia,Hall County
1260,1260,John Hancock,OPERATIONAL,"2995 Alto-Mud Creek Road, Alto",34.4820023,-83.6068071,"34.4820023,-83.6068071",Alto,Georgia,Habersham County
